,Quarter,close,volume,ticker
8716,21.Q1,119.8,5172200,EME
8717,20.Q4,88.3,4651700,EME
8718,20.Q3,68.2,5497100,EME
8719,20.Q2,68.5,7003100,EME
8720,20.Q1,63.5,9111800,EME
8721,19.Q4,82.2,5386100,EME
8722,19.Q3,87.7,6229400,EME
8723,19.Q2,84.4,6743300,EME
8724,19.Q1,84.1,10788500,EME
8725,18.Q4,65.2,7346500,EME
8726,18.Q3,71.0,11449700,EME
8727,24.Q3,121.0,21741800,NTRA
8728,24.Q2,102.4,36293500,NTRA
8729,24.Q1,92.9,26014400,NTRA
8730,23.Q4,65.9,33096300,NTRA
8731,23.Q3,39.5,26910000,NTRA
8732,23.Q2,45.2,14979800,NTRA
8733,23.Q1,50.7,22212900,NTRA
8734,22.Q4,42.9,28068300,NTRA
8735,22.Q3,47.0,21429900,NTRA
8736,22.Q2,47.0,23697600,NTRA
8737,22.Q1,35.1,31915800,NTRA
8738,21.Q4,70.7,30929300,NTRA
8739,21.Q3,114.6,9398400,NTRA
8740,21.Q2,114.5,23781800,NTRA
8741,21.Q1,110.0,13750700,NTRA
8742,20.Q4,106.6,18515900,NTRA
8743,20.Q3,67.3,10672900,NTRA
8744,20.Q2,48.0,13891000,NTRA
8745,20.Q1,37.0,26630800,NTRA
8746,19.Q4,35.0,13690100,NTRA
8747,19.Q3,38.5,17671200,NTRA
8748,19.Q2,27.6,9102600,NTRA
8749,19.Q1,19.1,14419500,NTRA
8750,18.Q4,13.6,14637800,NTRA
8751,18.Q3,22.0,13059800,NTRA
8752,24.Q3,174.0,30796000,BIIB
8753,24.Q2,213.2,22031600,BIIB
8754,24.Q1,214.8,28895100,BIIB
8755,23.Q4,246.7,20223900,BIIB
8756,23.Q3,237.5,21996900,BIIB
8757,23.Q2,270.2,28757300,BIIB
8758,23.Q1,304.2,17355400,BIIB
8759,22.Q4,290.9,24119500,BIIB
8760,22.Q3,283.4,35186800,BIIB
8761,22.Q2,215.1,18744000,BIIB
8762,22.Q1,207.4,20111200,BIIB
8763,21.Q4,226.0,39593500,BIIB
8764,21.Q3,266.7,22854600,BIIB
8765,21.Q2,326.7,27824200,BIIB
8766,21.Q1,267.3,19633200,BIIB
8767,20.Q4,282.6,26915300,BIIB
8768,20.Q3,252.1,23315600,BIIB
8769,20.Q2,274.7,26171700,BIIB
8770,20.Q1,296.8,46775300,BIIB
8771,19.Q4,268.9,31459000,BIIB
8772,19.Q3,298.7,69730800,BIIB
8773,19.Q2,237.8,29324600,BIIB
8774,19.Q1,229.2,52954300,BIIB
8775,18.Q4,333.8,27412700,BIIB
8776,18.Q3,304.3,33586600,BIIB
8777,24.Q3,106.9,33130800,ZBH
8778,24.Q2,111.3,31615300,ZBH
8779,24.Q1,120.3,24653700,ZBH
8780,23.Q4,125.6,35313000,ZBH
8781,23.Q3,104.4,34887700,ZBH
8782,23.Q2,138.1,22624900,ZBH
8783,23.Q1,138.4,22563300,ZBH
8784,22.Q4,127.3,33666900,ZBH
8785,22.Q3,113.3,22287400,ZBH
8786,22.Q2,110.4,23503400,ZBH
8787,22.Q1,120.8,27717800,ZBH
8788,21.Q4,119.4,37861049,ZBH
8789,21.Q3,139.0,19656005,ZBH
8790,21.Q2,158.7,24508644,ZBH
8791,21.Q1,172.0,20837621,ZBH
8792,20.Q4,149.2,24787362,ZBH
8793,20.Q3,128.3,22550511,ZBH
8794,20.Q2,130.9,29383119,ZBH
8795,20.Q1,116.2,40774095,ZBH
8796,19.Q4,143.6,19473695,ZBH
8797,19.Q3,134.2,19631697,ZBH
8798,19.Q2,131.2,29777815,ZBH
8799,19.Q1,119.6,29676051,ZBH
8800,18.Q4,106.4,27790533,ZBH
8801,18.Q3,110.3,28578895,ZBH
8802,24.Q3,29.5,137893700,CNP
8803,24.Q2,27.8,141479200,CNP
8804,24.Q1,29.1,98832600,CNP
8805,23.Q4,27.9,91708300,CNP
8806,23.Q3,26.9,113564000,CNP
8807,23.Q2,30.1,70413900,CNP
8808,23.Q1,30.5,55260800,CNP
8809,22.Q4,30.1,70864600,CNP
8810,22.Q3,28.6,103711500,CNP
8811,22.Q2,31.7,70149700,CNP
8812,22.Q1,30.6,105960700,CNP
8813,21.Q4,28.4,104185200,CNP
8814,21.Q3,26.0,91991400,CNP
8815,21.Q2,25.5,105344200,CNP
8816,21.Q1,24.5,125150500,CNP
8817,20.Q4,21.1,83358100,CNP
8818,20.Q3,21.1,97231500,CNP
8819,20.Q2,19.0,158645200,CNP
8820,20.Q1,17.0,170931600,CNP
8821,19.Q4,26.5,104223900,CNP
8822,19.Q3,29.1,102340800,CNP
8823,19.Q2,29.0,85349200,CNP
8824,19.Q1,31.0,82540000,CNP
8825,18.Q4,30.9,114232000,CNP
8826,18.Q3,27.0,130134300,CNP
8827,24.Q3,78.2,41395800,MKC
8828,24.Q2,77.0,43197800,MKC
8829,24.Q1,76.1,38433200,MKC
8830,23.Q4,68.2,47427700,MKC
8831,23.Q3,63.9,80807600,MKC
8832,23.Q2,89.5,27091200,MKC
8833,23.Q1,87.8,24715800,MKC
8834,22.Q4,75.1,26564600,MKC
8835,22.Q3,78.6,30069100,MKC
8836,22.Q2,87.3,23461400,MKC
8837,22.Q1,100.6,22341300,MKC
8838,21.Q4,100.3,35973000,MKC
8839,21.Q3,80.2,23210500,MKC
8840,21.Q2,84.2,23313400,MKC
8841,21.Q1,90.4,27493300,MKC
8842,20.Q4,89.5,26541600,MKC
8843,20.Q3,90.3,18816600,MKC
8844,20.Q2,97.4,21468000,MKC
8845,20.Q1,78.4,32647600,MKC
8846,19.Q4,81.7,36677600,MKC
8847,19.Q3,80.3,32735200,MKC
8848,19.Q2,79.3,29202800,MKC
8849,19.Q1,77.0,40349600,MKC
8850,18.Q4,61.8,73770600,MKC
8851,18.Q3,72.0,50706200,MKC
8852,24.Q3,50.0,53678500,PSTG
8853,24.Q2,59.9,59003000,PSTG
8854,24.Q1,50.4,64158800,PSTG
8855,23.Q4,40.0,143437500,PSTG
8856,23.Q3,33.8,42661300,PSTG
8857,23.Q2,37.0,64216700,PSTG
8858,23.Q1,22.8,87384200,PSTG
8859,22.Q4,28.9,87595800,PSTG
8860,22.Q3,30.9,65703100,PSTG
8861,22.Q2,28.4,51711400,PSTG
8862,22.Q1,29.3,66999200,PSTG
8863,21.Q4,26.5,84549300,PSTG
8864,21.Q3,26.9,61299300,PSTG
8865,21.Q2,19.5,103918500,PSTG
8866,21.Q1,20.2,60645900,PSTG
8867,20.Q4,23.1,73999400,PSTG
8868,20.Q3,16.1,85216400,PSTG
8869,20.Q2,17.9,71159600,PSTG
8870,20.Q1,14.4,70836900,PSTG
8871,19.Q4,17.8,64569600,PSTG
8872,19.Q3,19.5,72232600,PSTG
8873,19.Q2,15.1,74186500,PSTG
8874,19.Q1,22.9,63267800,PSTG
8875,18.Q4,17.9,61109000,PSTG
8876,18.Q3,20.2,82217600,PSTG
8877,24.Q3,65.8,44769600,ES
8878,24.Q2,64.9,47020700,ES
8879,24.Q1,60.6,41842700,ES
8880,23.Q4,54.2,77240000,ES
8881,23.Q3,53.8,66904100,ES
8882,23.Q2,72.3,40832500,ES
8883,23.Q1,77.6,29312400,ES
8884,22.Q4,82.3,29659500,ES
8885,22.Q3,76.3,38683200,ES
8886,22.Q2,88.2,27281900,ES
8887,22.Q1,87.4,26671700,ES
8888,21.Q4,89.5,31818300,ES
8889,21.Q3,84.9,27901300,ES
8890,21.Q2,86.3,34561900,ES
8891,21.Q1,86.2,28004300,ES
8892,20.Q4,87.5,32919100,ES
8893,20.Q3,87.3,29982000,ES
8894,20.Q2,90.1,30256600,ES
8895,20.Q1,80.7,43476000,ES
8896,19.Q4,92.4,44573600,ES
8897,19.Q3,83.7,33378400,ES
8898,19.Q2,75.9,34681900,ES
8899,19.Q1,71.7,31140100,ES
8900,18.Q4,69.4,34643000,ES
8901,18.Q3,63.3,34735400,ES
8902,24.Q3,65.3,123120400,WDC
8903,24.Q2,67.1,125737700,WDC
8904,24.Q1,70.8,172049100,WDC
8905,23.Q4,57.2,170346700,WDC
8906,23.Q3,40.2,120449300,WDC
8907,23.Q2,42.6,71494700,WDC
8908,23.Q1,34.4,79762300,WDC
8909,22.Q4,44.0,114162500,WDC
8910,22.Q3,34.4,121747700,WDC
8911,22.Q2,49.1,61775500,WDC
8912,22.Q1,53.1,84738000,WDC
8913,21.Q4,51.7,104716100,WDC
8914,21.Q3,52.3,73534900,WDC
8915,21.Q2,64.9,69679700,WDC
8916,21.Q1,70.6,89002400,WDC
8917,20.Q4,56.4,107190400,WDC
8918,20.Q3,37.7,142078400,WDC
8919,20.Q2,43.1,97921900,WDC
8920,20.Q1,46.1,126018000,WDC
8921,19.Q4,65.5,119393800,WDC
8922,19.Q3,51.7,94506500,WDC
8923,19.Q2,53.9,140249400,WDC
8924,19.Q1,51.1,130994700,WDC
8925,18.Q4,45.0,194662100,WDC
8926,18.Q3,43.1,146507000,WDC
8927,24.Q3,265.7,1242100,UI
8928,24.Q2,185.6,1347700,UI
8929,24.Q1,107.6,1783000,UI
8930,23.Q4,125.7,1844500,UI
8931,23.Q3,121.4,2212200,UI
8932,23.Q2,177.6,1499400,UI
8933,23.Q1,232.6,862300,UI
8934,22.Q4,292.2,1436600,UI
8935,22.Q3,346.8,1000100,UI
8936,22.Q2,301.6,933700,UI
8937,22.Q1,282.2,1826000,UI
8938,21.Q4,290.0,2253200,UI
8939,21.Q3,305.5,984500,UI
8940,21.Q2,313.1,1264600,UI
8941,21.Q1,285.3,2413100,UI
8942,20.Q4,308.0,2568000,UI
8943,20.Q3,185.6,2929600,UI
8944,20.Q2,185.3,1510800,UI
8945,20.Q1,162.0,3000800,UI
8946,19.Q4,163.4,4682700,UI
8947,19.Q3,126.6,5214900,UI
8948,19.Q2,128.7,5405400,UI
8949,19.Q1,170.4,7915700,UI
8950,18.Q4,108.2,6114700,UI
8951,18.Q3,93.1,10924800,UI
8952,24.Q3,58.6,39564800,TSN
8953,24.Q2,60.9,31811300,TSN
8954,24.Q1,60.7,42565800,TSN
8955,23.Q4,54.8,46935700,TSN
8956,23.Q3,46.3,50416500,TSN
8957,23.Q2,55.7,58934300,TSN
8958,23.Q1,62.5,45505900,TSN
8959,22.Q4,65.8,49456800,TSN
8960,22.Q3,68.3,54247500,TSN
8961,22.Q2,88.0,33393800,TSN
8962,22.Q1,93.2,36842500,TSN
8963,21.Q4,90.9,43067500,TSN
8964,21.Q3,80.0,30353200,TSN
8965,21.Q2,71.5,33053000,TSN
8966,21.Q1,77.4,32718300,TSN
8967,20.Q4,64.3,42976200,TSN
8968,20.Q3,57.2,45232700,TSN
8969,20.Q2,61.5,41788300,TSN
8970,20.Q1,62.2,67109700,TSN
8971,19.Q4,82.6,59154900,TSN
8972,19.Q3,82.8,54543600,TSN
8973,19.Q2,79.5,46262200,TSN
8974,19.Q1,75.0,48377000,TSN
8975,18.Q4,61.9,57673700,TSN
8976,18.Q3,59.9,55776100,TSN
8977,24.Q3,106.2,50474000,TER
8978,24.Q2,131.2,49337900,TER
8979,24.Q1,116.3,50024500,TER
8980,23.Q4,96.6,39788000,TER
8981,23.Q3,83.3,33280400,TER
8982,23.Q2,112.9,36531000,TER
8983,23.Q1,91.4,28524600,TER
8984,22.Q4,101.7,33662900,TER
8985,22.Q3,81.3,42357800,TER
8986,22.Q2,100.9,35114800,TER
8987,22.Q1,105.5,35838100,TER
8988,21.Q4,117.4,54933700,TER
8989,21.Q3,138.2,35690000,TER
8990,21.Q2,127.0,30175700,TER
8991,21.Q1,125.1,32919900,TER
8992,20.Q4,113.5,36465400,TER
8993,20.Q3,87.8,33446600,TER
8994,20.Q2,89.0,45364300,TER
8995,20.Q1,62.5,48410100,TER
8996,19.Q4,66.0,61640500,TER
8997,19.Q3,61.2,56523500,TER
8998,19.Q2,55.7,64748600,TER
8999,19.Q1,49.0,53144900,TER
9000,18.Q4,36.0,65194800,TER
9001,18.Q3,34.5,81162500,TER
9002,24.Q3,228.9,12198500,PKG
9003,24.Q2,199.9,13030700,PKG
9004,24.Q1,173.0,14893900,PKG
9005,23.Q4,165.9,16083200,PKG
9006,23.Q3,153.1,14010800,PKG
9007,23.Q2,153.4,14724700,PKG
9008,23.Q1,135.3,13105400,PKG
9009,22.Q4,142.7,15478000,PKG
9010,22.Q3,120.2,14215600,PKG
9011,22.Q2,140.6,13505600,PKG
9012,22.Q1,161.2,12178300,PKG
9013,21.Q4,150.6,16959600,PKG
9014,21.Q3,137.4,15750100,PKG
9015,21.Q2,141.5,11968600,PKG
9016,21.Q1,147.6,10810700,PKG
9017,20.Q4,134.5,14193500,PKG
9018,20.Q3,114.5,10406300,PKG
9019,20.Q2,96.1,14753700,PKG
9020,20.Q1,96.7,19635400,PKG
9021,19.Q4,95.8,20189300,PKG
9022,19.Q3,109.5,17550400,PKG
9023,19.Q2,101.0,30549900,PKG
9024,19.Q1,99.2,19561200,PKG
9025,18.Q4,94.3,20233100,PKG
9026,18.Q3,91.8,39160100,PKG
9027,24.Q3,158.6,25641900,CLX
9028,24.Q2,131.9,24154500,CLX
9029,24.Q1,147.9,24648100,CLX
9030,23.Q4,145.2,25627900,CLX
9031,23.Q3,117.7,43489500,CLX
9032,23.Q2,151.5,21914500,CLX
9033,23.Q1,165.6,19911400,CLX
9034,22.Q4,144.7,23401200,CLX
9035,22.Q3,146.0,23467100,CLX
9036,22.Q2,141.8,23779200,CLX
9037,22.Q1,143.5,26173700,CLX
9038,21.Q4,167.9,29155100,CLX
9039,21.Q3,163.0,24117900,CLX
9040,21.Q2,180.9,26920200,CLX
9041,21.Q1,182.5,31600300,CLX
9042,20.Q4,209.5,36296200,CLX
9043,20.Q3,207.2,25638000,CLX
9044,20.Q2,236.5,24696000,CLX
9045,20.Q1,186.4,44129300,CLX
9046,19.Q4,157.3,20599100,CLX
9047,19.Q3,147.7,23214600,CLX
9048,19.Q2,162.6,19245600,CLX
9049,19.Q1,159.7,21701000,CLX
9050,18.Q4,148.4,23721100,CLX
9051,18.Q3,148.4,26312000,CLX
9052,24.Q3,100.5,29121500,NTRS
9053,24.Q2,88.7,28796600,NTRS
9054,24.Q1,82.4,30012600,NTRS
9055,23.Q4,79.6,29715700,NTRS
9056,23.Q3,65.9,40512200,NTRS
9057,23.Q2,80.1,37159700,NTRS
9058,23.Q1,78.2,25641900,NTRS
9059,22.Q4,97.0,25382700,NTRS
9060,22.Q3,84.3,26321900,NTRS
9061,22.Q2,99.8,19063800,NTRS
9062,22.Q1,103.1,16848500,NTRS
9063,21.Q4,116.6,22439200,NTRS
9064,21.Q3,123.0,18229500,NTRS
9065,21.Q2,112.8,14589300,NTRS
9066,21.Q1,113.8,18857300,NTRS
9067,20.Q4,89.2,19613900,NTRS
9068,20.Q3,78.3,18329500,NTRS
9069,20.Q2,78.3,28875900,NTRS
9070,20.Q1,79.2,35110800,NTRS
9071,19.Q4,97.8,26191400,NTRS
9072,19.Q3,99.7,23158900,NTRS
9073,19.Q2,98.0,29527200,NTRS
9074,19.Q1,98.6,27494100,NTRS
9075,18.Q4,88.5,29017700,NTRS
9076,18.Q3,94.1,38025600,NTRS
9077,24.Q3,382.0,8868600,ZBRA
9078,24.Q2,351.2,8004400,ZBRA
9079,24.Q1,314.6,8087700,ZBRA
9080,23.Q4,239.6,8332000,ZBRA
9081,23.Q3,209.4,11487400,ZBRA
9082,23.Q2,308.0,6632800,ZBRA
9083,23.Q1,288.0,4154500,ZBRA
9084,22.Q4,316.2,8256700,ZBRA
9085,22.Q3,283.2,8033100,ZBRA
9086,22.Q2,357.7,7021300,ZBRA
9087,22.Q1,369.7,7504100,ZBRA
9088,21.Q4,509.1,8578900,ZBRA
9089,21.Q3,534.0,4694900,ZBRA
9090,21.Q2,552.5,4412900,ZBRA
9091,21.Q1,487.7,4957900,ZBRA
9092,20.Q4,387.8,5542400,ZBRA
9093,20.Q3,283.6,6436600,ZBRA
9094,20.Q2,280.8,6553500,ZBRA
9095,20.Q1,229.7,9965400,ZBRA
9096,19.Q4,239.0,8618500,ZBRA
9097,19.Q3,237.9,9881700,ZBRA
9098,19.Q2,210.9,15659500,ZBRA
9099,19.Q1,211.1,9784000,ZBRA
9100,18.Q4,173.6,10231500,ZBRA
9101,18.Q3,166.3,11026100,ZBRA
9102,24.Q3,38.7,189510800,DVN
9103,24.Q2,47.0,130683400,DVN
9104,24.Q1,51.2,151494300,DVN
9105,23.Q4,42.0,179872200,DVN
9106,23.Q3,46.6,198232500,DVN
9107,23.Q2,54.0,151580800,DVN
9108,23.Q1,53.4,138416000,DVN
9109,22.Q4,63.2,146486700,DVN
9110,22.Q3,77.3,205674100,DVN
9111,22.Q2,62.8,200336200,DVN
9112,22.Q1,58.2,179868700,DVN
9113,21.Q4,50.6,280446800,DVN
9114,21.Q3,40.1,230963300,DVN
9115,21.Q2,25.8,223500900,DVN
9116,21.Q1,23.4,192836700,DVN
9117,20.Q4,16.5,341477800,DVN
9118,20.Q3,8.9,232486900,DVN
9119,20.Q2,10.5,183385200,DVN
9120,20.Q1,12.5,277755600,DVN
9121,19.Q4,21.7,128539200,DVN
9122,19.Q3,20.3,163411800,DVN
9123,19.Q2,27.0,127636700,DVN
9124,19.Q1,32.1,130329000,DVN
9125,18.Q4,26.6,163920800,DVN
9126,18.Q3,32.4,159687800,DVN
9127,24.Q3,31.2,82671700,WY
9128,24.Q2,31.8,82843200,WY
9129,24.Q1,30.2,66965400,WY
9130,23.Q4,32.8,74182000,WY
9131,23.Q3,28.7,81350100,WY
9132,23.Q2,34.1,67424200,WY
9133,23.Q1,29.9,67456900,WY
9134,22.Q4,34.4,95881000,WY
9135,22.Q3,30.9,95917500,WY
9136,22.Q2,36.3,89861300,WY
9137,22.Q1,41.2,77385700,WY
9138,21.Q4,40.4,76592500,WY
9139,21.Q3,35.7,79221800,WY
9140,21.Q2,33.7,94834700,WY
9141,21.Q1,38.8,104863900,WY
9142,20.Q4,31.2,87485800,WY
9143,20.Q3,27.3,84305400,WY
9144,20.Q2,27.8,118696400,WY
9145,20.Q1,21.9,112461600,WY
9146,19.Q4,29.0,74501300,WY
9147,19.Q3,29.2,72963600,WY
9148,19.Q2,25.4,71730200,WY
9149,19.Q1,26.8,85020000,WY
9150,18.Q4,26.2,114934300,WY
9151,18.Q3,26.6,125941100,WY
9152,24.Q3,30.6,184501700,LUV
9153,24.Q2,26.9,245246300,LUV
9154,24.Q1,25.9,227766100,LUV
9155,23.Q4,29.9,189148000,LUV
9156,23.Q3,22.2,183544700,LUV
9157,23.Q2,34.2,188316300,LUV
9158,23.Q1,30.3,148241500,LUV
9159,22.Q4,35.8,152885300,LUV
9160,22.Q3,36.3,130478400,LUV
9161,22.Q2,38.1,127426100,LUV
9162,22.Q1,46.7,140388800,LUV
9163,21.Q4,44.8,166796600,LUV
9164,21.Q3,47.3,160313600,LUV
9165,21.Q2,50.5,178675500,LUV
9166,21.Q1,62.8,116894100,LUV
9167,20.Q4,43.9,142916000,LUV
9168,20.Q3,39.5,199321500,LUV
9169,20.Q2,30.9,298878700,LUV
9170,20.Q1,31.2,450738100,LUV
9171,19.Q4,55.0,105167500,LUV
9172,19.Q3,56.1,98944500,LUV
9173,19.Q2,51.5,80907400,LUV
9174,19.Q1,54.2,80443900,LUV
9175,18.Q4,56.8,104026300,LUV
9176,18.Q3,49.1,143452500,LUV
9177,24.Q3,369.0,25018600,ULTA
9178,24.Q2,364.9,18102000,ULTA
9179,24.Q1,404.8,23088900,ULTA
9180,23.Q4,502.0,12133300,ULTA
9181,23.Q3,381.3,17152100,ULTA
9182,23.Q2,444.8,13299300,ULTA
9183,23.Q1,551.4,9819900,ULTA
9184,22.Q4,514.0,10250300,ULTA
9185,22.Q3,419.4,16413200,ULTA
9186,22.Q2,388.9,13825300,ULTA
9187,22.Q1,396.8,12554200,ULTA
9188,21.Q4,363.7,14288900,ULTA
9189,21.Q3,367.4,18610600,ULTA
9190,21.Q2,335.8,10936700,ULTA
9191,21.Q1,329.4,12984600,ULTA
9192,20.Q4,279.8,13452500,ULTA
9193,20.Q3,206.8,17494100,ULTA
9194,20.Q2,193.0,22586400,ULTA
9195,20.Q1,217.9,24604700,ULTA
9196,19.Q4,267.9,21818700,ULTA
9197,19.Q3,233.1,35139700,ULTA
9198,19.Q2,349.2,13905200,ULTA
9199,19.Q1,349.0,11649800,ULTA
9200,18.Q4,291.9,15665400,ULTA
9201,18.Q3,274.5,19359000,ULTA
9202,24.Q3,31.8,151741800,PINS
9203,24.Q2,32.0,208588000,PINS
9204,24.Q1,33.5,169402300,PINS
9205,23.Q4,37.5,179934700,PINS
9206,23.Q3,29.9,261013200,PINS
9207,23.Q2,29.0,187642800,PINS
9208,23.Q1,23.0,226900900,PINS
9209,22.Q4,26.3,204999300,PINS
9210,22.Q3,24.6,338931100,PINS
9211,22.Q2,19.5,324269000,PINS
9212,22.Q1,20.5,267365100,PINS
9213,21.Q4,29.6,254194900,PINS
9214,21.Q3,44.6,369202200,PINS
9215,21.Q2,58.9,266928800,PINS
9216,21.Q1,66.4,319388900,PINS
9217,20.Q4,68.5,200465700,PINS
9218,20.Q3,59.0,532107600,PINS
9219,20.Q2,34.3,363501000,PINS
9220,20.Q1,20.7,233323400,PINS
9221,19.Q4,22.0,279202100,PINS
9222,19.Q3,25.1,208345900,PINS
9223,19.Q2,29.0,55279600,PINS
9224,24.Q3,69.6,41308600,CMS
9225,24.Q2,64.8,42115000,CMS
9226,24.Q1,60.6,60825900,CMS
9227,23.Q4,57.2,46071400,CMS
9228,23.Q3,54.3,70150800,CMS
9229,23.Q2,61.1,35561100,CMS
9230,23.Q1,62.3,40059600,CMS
9231,22.Q4,63.2,33738400,CMS
9232,22.Q3,57.0,50696200,CMS
9233,22.Q2,68.7,34299100,CMS
9234,22.Q1,68.7,37960400,CMS
9235,21.Q4,64.4,33825300,CMS
9236,21.Q3,60.3,26703000,CMS
9237,21.Q2,61.8,48652000,CMS
9238,21.Q1,64.4,39872000,CMS
9239,20.Q4,56.9,40272800,CMS
9240,20.Q3,63.3,31243700,CMS
9241,20.Q2,64.2,38063600,CMS
9242,20.Q1,57.1,48234400,CMS
9243,19.Q4,68.5,40610900,CMS
9244,19.Q3,63.9,42793900,CMS
9245,19.Q2,58.2,35279800,CMS
9246,19.Q1,55.5,47295500,CMS
9247,18.Q4,52.1,49533700,CMS
9248,18.Q3,49.5,64175200,CMS
9249,24.Q3,31.4,77109800,INVH
9250,24.Q2,35.3,91314300,INVH
9251,24.Q1,34.2,57561000,INVH
9252,23.Q4,32.9,67675700,INVH
9253,23.Q3,29.7,67212800,INVH
9254,23.Q2,35.5,54645800,INVH
9255,23.Q1,33.4,56017300,INVH
9256,22.Q4,32.5,68697000,INVH
9257,22.Q3,31.7,90729700,INVH
9258,22.Q2,39.0,68756700,INVH
9259,22.Q1,39.8,85490100,INVH
9260,21.Q4,42.0,75855700,INVH
9261,21.Q3,41.2,74872000,INVH
9262,21.Q2,40.7,83694700,INVH
9263,21.Q1,35.1,72399200,INVH
9264,20.Q4,29.5,65666600,INVH
9265,20.Q3,27.3,69543800,INVH
9266,20.Q2,29.8,60282100,INVH
9267,20.Q1,23.6,97562700,INVH
9268,19.Q4,31.5,66595800,INVH
9269,19.Q3,30.8,79136900,INVH
9270,19.Q2,27.5,107253600,INVH
9271,19.Q1,24.9,46576200,INVH
9272,18.Q4,22.5,59227700,INVH
9273,18.Q3,21.9,41852400,INVH
9274,24.Q3,473.0,5307500,WSO
9275,24.Q2,489.5,6499300,WSO
9276,24.Q1,447.7,7051300,WSO
9277,23.Q4,391.0,7288300,WSO
9278,23.Q3,348.9,8919500,WSO
9279,23.Q2,378.2,6038500,WSO
9280,23.Q1,346.4,7481400,WSO
9281,22.Q4,287.4,4856100,WSO
9282,22.Q3,271.0,7985000,WSO
9283,22.Q2,274.0,6243000,WSO
9284,22.Q1,266.8,6212000,WSO
9285,21.Q4,282.6,2628600,WSO
9286,21.Q3,289.6,2933800,WSO
9287,21.Q2,282.4,3830500,WSO
9288,21.Q1,292.9,3782100,WSO
9289,20.Q4,238.5,3825700,WSO
9290,20.Q3,224.1,3553500,WSO
9291,20.Q2,236.1,6008300,WSO
9292,20.Q1,161.0,6725200,WSO
9293,19.Q4,173.9,3659100,WSO
9294,19.Q3,176.3,5568100,WSO
9295,19.Q2,162.6,4849300,WSO
9296,19.Q1,158.5,7779600,WSO
9297,18.Q4,147.5,5069100,WSO
9298,18.Q3,148.2,7834000,WSO
9299,24.Q3,194.5,65138300,FSLR
9300,24.Q2,216.0,61609300,FSLR
9301,24.Q1,176.3,43731200,FSLR
9302,23.Q4,146.3,37693800,FSLR
9303,23.Q3,142.4,53618800,FSLR
9304,23.Q2,207.4,43377200,FSLR
9305,23.Q1,182.6,45658400,FSLR
9306,22.Q4,177.6,46604300,FSLR
9307,22.Q3,145.6,69925300,FSLR
9308,22.Q2,99.2,47643000,FSLR
9309,22.Q1,73.0,27415200,FSLR
9310,21.Q4,78.4,28403600,FSLR
9311,21.Q3,119.6,38252000,FSLR
9312,21.Q2,86.0,38937100,FSLR
9313,21.Q1,76.5,55957800,FSLR
9314,20.Q4,99.2,61668400,FSLR
9315,20.Q3,87.1,82572000,FSLR
9316,20.Q2,59.5,35513000,FSLR
9317,20.Q1,44.0,28379900,FSLR
9318,19.Q4,49.6,34490800,FSLR
9319,19.Q3,51.8,40291000,FSLR
9320,19.Q2,64.5,18025000,FSLR
9321,19.Q1,61.5,27241400,FSLR
9322,18.Q4,50.6,31040200,FSLR
9323,18.Q3,41.8,40984700,FSLR
9324,24.Q3,44.0,42553200,BF-B
9325,24.Q2,45.2,40576600,BF-B
9326,24.Q1,47.8,41174300,BF-B
9327,23.Q4,54.9,32823400,BF-B
9328,23.Q3,56.2,35135600,BF-B
9329,23.Q2,70.6,20427100,BF-B
9330,23.Q1,65.1,30072700,BF-B
9331,22.Q4,66.6,31654500,BF-B
9332,22.Q3,68.0,20253600,BF-B
9333,22.Q2,74.2,22010300,BF-B
9334,22.Q1,67.4,26996600,BF-B
9335,21.Q4,67.4,29365800,BF-B
9336,21.Q3,67.9,14695000,BF-B
9337,21.Q2,70.9,16422500,BF-B
9338,21.Q1,76.3,24181100,BF-B
9339,20.Q4,71.7,18110000,BF-B
9340,20.Q3,69.7,16817700,BF-B
9341,20.Q2,69.3,14305300,BF-B
9342,20.Q1,62.2,22637100,BF-B
9343,19.Q4,67.6,16827800,BF-B
9344,19.Q3,65.5,28301100,BF-B
9345,19.Q2,54.8,22296600,BF-B
9346,19.Q1,53.3,19431900,BF-B
9347,18.Q4,47.2,34513600,BF-B
9348,18.Q3,46.3,32430600,BF-B
9349,24.Q3,183.2,16903900,LDOS
9350,24.Q2,144.4,19426100,LDOS
9351,24.Q1,140.2,20932800,LDOS
9352,23.Q4,110.5,13803100,LDOS
9353,23.Q3,99.1,15343500,LDOS
9354,23.Q2,93.5,15605900,LDOS
9355,23.Q1,93.3,12537500,LDOS
9356,22.Q4,98.8,17674800,LDOS
9357,22.Q3,101.6,12829800,LDOS
9358,22.Q2,107.0,12626600,LDOS
9359,22.Q1,103.5,15463000,LDOS
9360,21.Q4,89.4,20657000,LDOS
9361,21.Q3,100.0,12585200,LDOS
9362,21.Q2,106.4,12037700,LDOS
9363,21.Q1,101.3,18228900,LDOS
9364,20.Q4,106.1,13401200,LDOS
9365,20.Q3,83.0,16798800,LDOS
9366,20.Q2,95.2,23332600,LDOS
9367,20.Q1,98.8,26070300,LDOS
9368,19.Q4,100.5,15186700,LDOS
9369,19.Q3,86.2,27799900,LDOS
9370,19.Q2,82.1,18054400,LDOS
9371,19.Q1,73.5,19577300,LDOS
9372,18.Q4,58.0,15259400,LDOS
9373,18.Q3,64.8,21952500,LDOS
