,Ticker,Quarter,EPS,BPS,PER,PBR,ROE,ROA,ROIC,Debt_ratio,매출액,영업이익,순이익,자산총액,부채총액,자본총액,영업활동,투자활동,재무활동,금리,금리등락률,GDP,GDP등락률,유가,유가등락률,S&P500,close,volume,Market Cap,Sector,index
7533,BR,22.Q3,4.4,16.20,32.41,8.89,28.30,6.4,12.00,325.00,"1,283",88,50,"8,091","6,187","1,904",-205,-14,223,2.5,0.75,2.7,2.4,96.91,-11.17,406.6,150.1,12148800.0,"$26,418",Business Services,301.0
7534,BR,22.Q2,4.55,16.45,31.00,8.71,29.80,6.6,12.60,325.70,"1,723",342,248,"8,169","6,250","1,919",457,-29,-474,1.75,1.25,0.3,1.3,108.08,12.49,389.8,160.6,8462800.0,"$26,418",Business Services,301.0
7535,BR,22.Q1,4.67,15.59,32.98,9.99,30.90,6.8,13.10,358.50,"1,534",246,177,"8,350","6,528","1,821",81,-27,-56,0.5,0.25,-1.0,-8.4,95.59,15.59,4.09,144.1,8303000.0,"$26,418",Business Services,301.0
7536,BR,21.Q4,4.58,14.99,39.48,12.19,31.30,7.3,14.80,364.30,"1,260",69,47,"8,116","6,368","1,748",41,-18,-58,0.25,0.0,7.4,3.9,80.0,10.0,453.42,159.2,14055800.0,"$26,418",Business Services,301.0
7537,BR,21.Q3,4.66,15.09,35.27,11.04,33.30,8.4,17.30,357.80,"1,193",103,67,"8,028","6,275","1,754",-135,-36,217,0.25,0.0,3.5,-2.9,70.0,4.0,453.08,178.4,11278200.0,"$26,418",Business Services,301.0
7538,BR,21.Q2,4.65,15.64,34.26,10.37,35.10,9.6,20.10,348.80,"1,532",281,260,"8,120","6,311","1,809",451,"-2,589","2,053",0.25,0.0,6.4,0.8,66.0,6.0,422.6,173.5,9169200.0,"$26,418",Business Services,301.0
7539,BR,21.Q1,4.4,13.73,34.31,11.16,35.70,10.5,23.10,226.40,"1,390",239,165,"5,187","3,597","1,589",106,-21,-99,0.25,0.0,5.6,1.2,60.0,14.5,383.63,158.6,9597900.0,"$26,418",Business Services,301.0
7540,BR,20.Q4,4.43,12.39,34.16,12.35,38.40,10.7,23.60,238.80,"1,055",79,56,"4,858","3,424","1,434",128,-35,-84,0.25,0.0,4.4,-30.8,45.5,2.6,369.85,141.3,12646400.0,"$26,418",Business Services,301.0
7541,BR,20.Q3,4.04,12.26,32.18,10.75,37.10,10.0,22.80,236.00,"1,017",79,66,"4,750","3,336","1,414",-44,-9,-73,0.25,0.0,35.2,63.9,42.9,12.4,342.57,137.6,9834600.0,"$26,418",Business Services,301.0
7542,BR,20.Q2,3.95,11.74,31.33,10.76,38.40,10.0,23.70,263.10,"1,362",299,230,"4,890","3,543","1,347",443,-14,-350,0.25,-1.0,-28.7,-23.2,30.5,-19.77,319.34,134.3,10413800.0,"$26,418",Business Services,301.0
7543,BR,20.Q1,3.55,10.49,26.16,9.05,36.20,9.6,21.90,308.60,"1,250",226,167,"4,914","3,711","1,203",144,-97,121,1.25,-0.5,-5.5,-8.3,50.27,-12.98,297.46,116.0,16831300.0,"$26,418",Business Services,301.0
7544,BR,19.Q4,3.57,9.81,33.60,12.59,36.20,10.5,24.40,289.60,969,27,10,"4,385","3,259","1,125",98,-245,22,1.75,-0.5,2.8,-2.0,63.25,1.95,322.41,119.2,12413300.0,"$26,418",Business Services,301.0
7545,BR,19.Q3,3.9,10.00,30.83,12.44,39.60,12.3,28.30,269.10,949,73,56,"4,220","3,077","1,143",-86,-86,258,2.25,-0.25,4.8,2.4,61.3,-5.4,253.12,125.2,13334700.0,"$26,418",Business Services,301.0
7546,BR,19.Q2,4.06,9.73,30.76,13.15,40.60,13.6,31.10,244.20,"1,211",241,183,"3,881","2,753","1,128",399,-384,-34,2.5,0.0,2.4,-0.1,66.7,3.6,293.0,127.1,12012600.0,"$26,418",Business Services,301.0
7547,BR,19.Q1,4.23,10.94,23.72,9.48,42.90,14.8,35.20,184.60,"1,225",234,172,"3,602","2,337","1,266",136,-17,-77,2.5,0.0,2.5,1.9,63.1,-1.93,282.48,118.1,20674900.0,"$26,418",Business Services,301.0
7548,BR,18.Q4,3.68,9.65,25.40,10.01,38.40,13.1,31.00,199.10,953,78,50,"3,358","2,235","1,123",178,-16,-116,2.5,0.25,0.6,-1.9,65.03,-8.73,249.92,100.8,14208400.0,"$26,418",Business Services,301.0
7549,BR,18.Q3,3.78,10.60,33.76,12.44,39.90,13.6,33.70,174.00,973,100,77,"3,382","2,148","1,234",-96,-16,54,2.25,0.0,2.5,0.0,73.76,0.0,290.72,116.9,20262900.0,"$26,418",Business Services,301.0
7550,ZM,24.Q4,3.02,28.22,24.44,2.65,11.20,9.1,18.20,23.00,"1,178",183,207,"10,680","2,000","8,680",483,-452,-300,5.25,-0.25,3.1,0.1,84.0,-1.26,562.01,,,"$26,236",Computer and Technology,302.0
7551,ZM,24.Q3,2.81,27.58,21.34,2.19,10.90,8.7,17.80,23.20,"1,163",202,219,"10,507","1,982","8,525",449,-541,-256,5.5,0.0,3.0,1.4,85.26,3.96,534.01,74.7,58402000.0,"$26,236",Computer and Technology,302.0
7552,ZM,24.Q2,2.7,26.88,22.42,2.26,10.90,8.7,18.00,24.10,"1,141",203,216,"10,297","1,998","8,299",588,-108,-142,5.5,0.0,1.6,-1.6,81.3,-2.24,521.21,60.4,55807700.0,"$26,236",Computer and Technology,302.0
7553,ZM,24.Q1,2.07,26.67,30.86,2.45,8.80,6.9,14.40,23.80,"1,146",169,299,"9,930","1,910","8,019",351,-319,24,5.5,0.0,3.2,-1.2,83.54,-3.18,469.33,61.1,63354200.0,"$26,236",Computer and Technology,302.0
7554,ZM,23.Q4,0.75,24.51,76.95,2.44,3.50,2.7,8.00,25.70,"1,137",169,141,"9,317","1,904","7,413",493,-364,-6,5.5,0.25,4.4,2.0,86.72,8.92,443.37,64.6,54668400.0,"$26,236",Computer and Technology,302.0
7555,ZM,23.Q3,0.46,23.41,153.99,3.12,2.20,1.7,5.90,27.40,"1,139",178,182,"8,923","1,921","7,002",336,-19,34,5.25,2.5,2.4,-0.4,77.8,-2.55,493.28,60.0,59697700.0,"$26,236",Computer and Technology,302.0
7556,ZM,23.Q2,0.02,22.09,"3,280.10",2.77,0.10,0.1,2.90,30.80,"1,105",10,15,"8,536","2,012","6,524",418,-481,7,2.75,-1.75,2.8,-0.6,80.35,-4.53,385.91,73.3,65646900.0,"$26,236",Computer and Technology,302.0
7557,ZM,23.Q1,0.34,20.93,211.41,3.53,1.70,1.3,5.00,31.00,"1,118",-130,-104,"8,128","1,921","6,207",212,-258,12,4.5,2.0,3.4,0.7,84.88,-12.03,393.28,61.4,76755300.0,"$26,236",Computer and Technology,302.0
7558,ZM,22.Q4,2.29,19.48,35.57,4.32,11.90,8.9,8.70,36.20,"1,102",67,48,"7,837","2,081","5,756",295,448,-560,2.5,0.75,2.7,2.4,96.91,-11.17,406.6,75.0,62561600.0,"$26,236",Computer and Technology,302.0
7559,ZM,22.Q3,3.24,20.07,31.30,5.17,17.30,13.0,16.50,34.30,"1,099",122,46,"8,048","2,057","5,990",257,-466,-256,1.75,1.25,0.3,1.3,108.08,12.49,389.8,83.4,72411200.0,"$26,236",Computer and Technology,302.0
7560,ZM,22.Q2,4.13,19.88,23.61,5.01,23.50,17.4,24.30,33.80,"1,074",187,114,"7,957","2,009","5,948",526,-42,-133,0.5,0.25,-1.0,-8.4,95.59,15.59,4.09,103.9,80183300.0,"$26,236",Computer and Technology,302.0
7561,ZM,22.Q1,4.5,19.51,33.44,7.95,27.90,20.4,29.80,30.60,"1,071",252,491,"7,551","1,771","5,780",209,-492,13,0.25,0.0,7.4,3.9,80.0,10.0,453.42,99.6,77080600.0,"$26,236",Computer and Technology,302.0
7562,ZM,21.Q4,3.76,17.20,71.28,15.96,25.70,18.6,42.00,36.50,"1,051",291,340,"6,979","1,865","5,114",395,"-1,003",-44,0.25,0.0,3.5,-2.9,70.0,4.0,453.08,154.3,84794600.0,"$26,236",Computer and Technology,302.0
7563,ZM,21.Q3,3.31,15.75,111.06,23.92,28.20,19.3,46.90,39.70,"1,021",295,317,"6,509","1,851","4,658",468,-144,71,0.25,0.0,6.4,0.8,66.0,6.0,422.6,274.6,63760600.0,"$26,236",Computer and Technology,302.0
7564,ZM,21.Q2,2.9,14.27,107.65,22.39,32.40,20.7,55.70,40.40,956,226,228,"5,889","1,696","4,193",533,"-1,220",-6,0.25,0.0,5.6,1.2,60.0,14.5,383.63,378.1,63308900.0,"$26,236",Computer and Technology,302.0
7565,ZM,21.Q1,2.25,13.60,158.47,27.56,36.00,20.6,67.10,37.20,882,256,261,"5,298","1,437","3,861",399,-889,"1,754",0.25,0.0,4.4,-30.8,45.5,2.6,369.85,319.6,61146900.0,"$26,236",Computer and Technology,302.0
7566,ZM,20.Q4,1.44,5.27,308.09,87.40,38.40,18.8,58.70,103.40,777,192,199,"3,050","1,550","1,500",411,-438,24,0.25,0.0,35.2,63.9,42.9,12.4,342.57,372.1,121394400.0,"$26,236",Computer and Technology,302.0
7567,ZM,20.Q3,0.79,4.24,312.43,59.75,24.70,12.8,35.50,119.00,664,188,186,"2,625","1,426","1,199",401,-173,45,0.25,-1.0,-28.7,-23.2,30.5,-19.77,319.34,460.9,200150700.0,"$26,236",Computer and Technology,302.0
7568,ZM,20.Q2,0.18,3.22,769.00,41.83,6.00,3.5,7.80,129.30,328,23,27,"2,068","1,166",902,259,-63,228,1.25,-0.5,-5.5,-8.3,50.27,-12.98,297.46,253.9,133741400.0,"$26,236",Computer and Technology,302.0
7569,ZM,20.Q1,0.09,3.57,969.63,25.29,2.80,1.9,4.50,54.70,188,11,15,"1,290",456,834,37,-3,19,1.75,-0.5,2.8,-2.0,63.25,1.95,322.41,135.2,371457600.0,"$26,236",Computer and Technology,302.0
7570,ZM,19.Q4,0.03,2.83,"2,412.13",24.75,1.40,0.9,4.20,53.80,167,-2,2,"1,188",416,773,62,-48,51,2.25,-0.25,4.8,2.4,61.3,-5.4,253.12,76.3,47782500.0,"$26,236",Computer and Technology,302.0
7571,ZM,19.Q3,0.01,2.74,"5,081.42",34.99,,,,43.80,146,2,6,"1,070",326,744,31,-447,-0.11,2.5,0.0,2.4,-0.1,66.7,3.6,293.0,69.9,75113100.0,"$26,236",Computer and Technology,302.0
7572,ZM,19.Q2,-0.01,6.56,"193,688.64",25.84,,,,38.80,122,2,2,999,279,720,22,-1.32,545,2.5,0.0,2.5,1.9,63.1,-1.93,282.48,95.5,51611900.0,"$26,236",Computer and Technology,302.0
7573,ZM,19.Q1,0.0,-0.09,0.00,,,,6.70,,106,5,6,355,202,-7,16,-16,-0.09,2.5,0.25,0.6,-1.9,65.03,-8.73,249.92,,,"$26,236",Computer and Technology,302.0
7574,ZM,18.Q4,0.0,0.00,0.00,,,,,,90,-1.06,-0.60,0,0,0,18,-7,17,2.25,0.0,2.5,0.0,73.76,0.0,290.72,,,"$26,236",Computer and Technology,302.0
7575,WBD,24.Q3,-4.58,14.31,-1.80,0.58,-28.20,-9.8,-19.40,199.90,"9,623",281,141,"106,333","70,159","35,100",847,-218,-875,5.25,-0.25,3.1,0.1,84.0,-1.26,562.01,8.1,527790700.0,"$26,224",Consumer Discretionary,303.0
7576,WBD,24.Q2,-4.8,14.01,-1.55,0.53,-27.90,-9.9,-19.30,211.40,"9,713","-10,208","-9,986","108,029","72,614","34,345","1,228",70,"-1,037",5.5,0.0,3.0,1.4,85.26,3.96,534.01,8.6,621989800.0,"$26,224",Consumer Discretionary,303.0
7577,WBD,24.Q1,-1.24,18.07,-7.06,0.48,-6.70,-2.4,-2.50,168.80,"9,958",-267,-966,"119,819","74,525","44,151",585,-207,"-1,237",5.5,0.0,1.6,-1.6,81.3,-2.24,521.21,7.4,632141100.0,"$26,224",Consumer Discretionary,303.0
7578,WBD,23.Q4,-1.28,18.57,-8.88,0.61,-6.90,-2.5,-3.10,168.70,"10,284",-182,-400,"122,757","76,285","45,226","3,578",-234,"-1,529",5.5,0.0,3.2,-1.2,83.54,-3.18,469.33,10.0,396226500.0,"$26,224",Consumer Discretionary,303.0
7579,WBD,23.Q3,-1.94,18.37,-5.49,0.59,-10.50,-3.7,-6.30,173.30,"9,979",97,-413,"123,749","77,607","44,774","2,516",-458,"-2,625",5.5,0.25,4.4,2.0,86.72,8.92,443.37,9.9,403177800.0,"$26,224",Consumer Discretionary,303.0
7580,WBD,23.Q2,-2.72,18.65,-4.55,0.67,-14.30,-5.1,-10.30,180.00,"10,358",-906,"-1,240","128,618","81,833","45,452","2,014",-310,"-1,251",5.25,2.5,2.4,-0.4,77.8,-2.55,493.28,13.1,345687600.0,"$26,224",Consumer Discretionary,303.0
7581,WBD,23.Q1,-3.71,19.12,-4.13,0.79,-18.40,-6.6,-14.60,178.00,"10,700",-557,"-1,069","130,584","82,742","46,496",-631,-257,-432,2.75,-1.75,2.8,-0.6,80.35,-4.53,385.91,13.6,347161400.0,"$26,224",Consumer Discretionary,303.0
7582,WBD,22.Q4,-3.82,24.28,-3.12,0.49,-18.50,-6.6,-14.50,181.20,"11,008","-1,894","-2,101","134,001","85,334","47,095","2,846",-218,"-1,272",4.5,2.0,3.4,0.7,84.88,-12.03,393.28,14.8,517576500.0,"$26,224",Consumer Discretionary,303.0
7583,WBD,22.Q3,-1.68,19.98,-5.34,0.58,-17.00,-6.0,-12.40,177.20,"9,823","-2,190","-2,308","136,049","85,969","48,517",124,862,"-2,313",2.5,0.75,2.7,2.4,96.91,-11.17,406.6,13.0,439522800.0,"$26,224",Consumer Discretionary,303.0
7584,WBD,22.Q2,-0.49,22.48,-11.77,0.63,-12.80,-4.5,-7.70,173.80,"9,827","-3,639","-3,418","142,240","89,293","51,383","1,011","2,351","-3,570",1.75,1.25,0.3,1.3,108.08,12.49,389.8,15.0,362531900.0,"$26,224",Consumer Discretionary,303.0
7585,WBD,22.Q1,2.02,20.25,9.54,1.05,11.30,3.9,12.20,169.10,"3,159",353,456,"33,799","20,237","11,969",323,529,-587,0.5,0.25,-1.0,-8.4,95.59,15.59,4.09,18.1,618217200.0,"$26,224",Consumer Discretionary,303.0
7586,WBD,21.Q4,1.54,19.73,11.84,1.03,8.80,2.9,9.90,181.30,"3,187",508,38,"34,427","21,031","11,599",884,-26,-42,0.25,0.0,7.4,3.9,80.0,10.0,453.42,27.9,228635500.0,"$26,224",Consumer Discretionary,303.0
7587,WBD,21.Q3,1.87,19.71,10.36,1.11,11.20,3.6,11.10,180.20,"3,150",329,156,"34,318","20,920","11,611",811,-226,-273,0.25,0.0,3.5,-2.9,70.0,4.0,453.08,23.4,118451600.0,"$26,224",Consumer Discretionary,303.0
7588,WBD,21.Q2,2.07,19.59,11.21,1.34,12.90,4.1,11.50,184.30,"3,062",779,672,"34,572","21,264","11,538",834,40,-69,0.25,0.0,6.4,0.8,66.0,6.0,422.6,29.0,132923500.0,"$26,224",Consumer Discretionary,303.0
7589,WBD,21.Q1,1.46,18.49,21.57,1.96,9.50,2.9,10.20,194.60,"2,792",396,140,"33,625","21,050","10,815",269,156,-469,0.25,0.0,5.6,1.2,60.0,14.5,383.63,37.7,323933900.0,"$26,224",Consumer Discretionary,303.0
7590,WBD,20.Q4,1.81,17.47,12.12,1.41,12.20,3.6,11.40,207.40,"2,886",488,271,"34,087","21,704","10,464",553,-153,-277,0.25,0.0,4.4,-30.8,45.5,2.6,369.85,41.4,231840900.0,"$26,224",Consumer Discretionary,303.0
7591,WBD,20.Q3,2.06,19.97,7.75,1.09,14.50,4.3,12.40,212.10,"2,561",531,300,"33,438","21,398","10,087",860,-396,-274,0.25,0.0,35.2,63.9,42.9,12.4,342.57,20.2,77115500.0,"$26,224",Consumer Discretionary,303.0
7592,WBD,20.Q2,1.97,19.42,7.71,1.08,14.30,4.2,13.00,215.80,"2,541",717,271,"33,089","21,289","9,867",991,-84,-739,0.25,-1.0,-28.7,-23.2,30.5,-19.77,319.34,21.1,81028600.0,"$26,224",Consumer Discretionary,303.0
7593,WBD,20.Q1,2.9,18.32,4.91,1.07,21.40,6.2,14.40,232.20,"2,683",779,377,"33,390","21,986","9,470",335,-70,-259,1.25,-0.5,-5.5,-8.3,50.27,-12.98,297.46,22.4,99941700.0,"$26,224",Consumer Discretionary,303.0
7594,WBD,19.Q4,2.88,18.70,8.31,1.74,21.90,6.2,14.90,220.10,"2,874",705,476,"33,735","21,769","9,891","1,232",-147,-365,1.75,-0.5,2.8,-2.0,63.25,1.95,322.41,29.3,84314100.0,"$26,224",Consumer Discretionary,303.0
7595,WBD,19.Q3,2.6,17.79,7.69,1.50,20.60,5.7,14.70,223.20,"2,678",619,262,"32,825","21,246","9,518",951,-71,"-1,349",2.25,-0.25,4.8,2.4,61.3,-5.4,253.12,27.0,72183400.0,"$26,224",Consumer Discretionary,303.0
7596,WBD,19.Q2,2.41,18.22,9.39,1.68,19.70,5.2,13.40,230.50,"2,885",911,947,"33,845","22,180","9,621",674,-126,9,2.5,0.0,2.4,-0.1,66.7,3.6,293.0,30.3,80419300.0,"$26,224",Consumer Discretionary,303.0
7597,WBD,19.Q1,1.38,16.62,14.36,1.63,11.90,3.0,11.50,249.20,"2,707",774,384,"32,444","21,704","8,708",542,-94,-652,2.5,0.0,2.5,1.9,63.1,-1.93,282.48,30.9,85819900.0,"$26,224",Consumer Discretionary,303.0
7598,WBD,18.Q4,0.86,16.84,21.80,1.54,7.30,1.8,8.10,262.70,"2,809",711,269,"32,550","22,033","8,386",929,-44,-431,2.5,0.25,0.6,-1.9,65.03,-8.73,249.92,28.4,78512200.0,"$26,224",Consumer Discretionary,303.0
7599,WBD,18.Q3,-1.53,15.52,-20.41,2.06,-11.50,-2.7,0.60,279.40,"2,592",369,117,"32,912","22,679","8,116",931,34,-829,2.25,0.0,2.5,0.0,73.76,0.0,290.72,32.4,104003300.0,"$26,224",Consumer Discretionary,303.0
7600,TPL,24.Q3,19.49,45.79,45.31,19.32,40.60,36.6,143.10,11.70,174,127,107,"1,176",123,"1,052",119,-216,-263,5.25,-0.25,3.1,0.1,84.0,-1.26,562.01,1166.0,1895500.0,"$26,033",Oils/Energy,304.0
7601,TPL,24.Q2,19.44,52.48,37.71,13.99,41.30,37.2,162.50,9.10,172,133,115,"1,316",109,"1,206",98,-7,-33,5.5,0.0,3.0,1.4,85.26,3.96,534.01,844.9,2029900.0,"$26,033",Oils/Energy,304.0
7602,TPL,24.Q1,18.81,48.80,30.70,11.86,43.20,38.6,158.10,12.20,174,136,114,"1,259",137,"1,122",147,-2,-38,5.5,0.0,1.6,-1.6,81.3,-2.24,521.21,576.3,1548700.0,"$26,033",Oils/Energy,304.0
7603,TPL,23.Q4,17.59,45.27,29.75,11.57,43.60,38.7,150.80,10.90,167,134,113,"1,156",113,"1,043",111,-4,-36,5.5,0.0,3.2,-1.2,83.54,-3.18,469.33,487.1,1200300.0,"$26,033",Oils/Energy,304.0
7604,TPL,23.Q3,17.0,41.89,35.69,14.52,45.40,40.1,149.90,11.90,158,127,106,"1,079",115,965,108,-28,-31,5.5,0.25,4.4,2.0,86.72,8.92,443.37,615.3,2828400.0,"$26,033",Oils/Energy,304.0
7605,TPL,23.Q2,18.02,38.49,24.31,11.41,51.90,45.5,160.70,12.80,161,120,100,"1,001",114,888,84,-26,-45,5.25,2.5,2.4,-0.4,77.8,-2.55,493.28,502.1,1455600.0,"$26,033",Oils/Energy,304.0
7606,TPL,23.Q1,18.8,35.92,30.09,15.79,58.60,50.8,172.10,15.20,146,105,87,955,126,829,115,-2,-33,2.75,-1.75,2.8,-0.6,80.35,-4.53,385.91,492.5,2101500.0,"$26,033",Oils/Energy,304.0
7607,TPL,22.Q4,19.26,33.36,40.46,23.37,62.30,53.7,179.50,13.50,153,124,100,877,105,773,133,-7,-55,4.5,2.0,3.4,0.7,84.88,-12.03,393.28,665.3,1763700.0,"$26,033",Oils/Energy,304.0
7608,TPL,22.Q3,18.35,31.16,32.24,19.03,62.00,53.0,184.90,14.90,191,162,130,829,108,721,119,-6,-56,2.5,0.75,2.7,2.4,96.91,-11.17,406.6,768.0,2169600.0,"$26,033",Oils/Energy,304.0
7609,TPL,22.Q2,16.35,27.81,30.34,17.85,57.80,49.3,171.20,18.50,176,152,119,765,119,645,88,-3,-202,1.75,1.25,0.3,1.3,108.08,12.49,389.8,611.3,1746900.0,"$26,033",Oils/Energy,304.0
7610,TPL,22.Q1,13.68,31.34,32.95,14.39,50.30,43.1,148.00,17.70,147,124,98,857,129,728,108,-5,-23,0.5,0.25,-1.0,-8.4,95.59,15.59,4.09,455.5,1536000.0,"$26,033",Oils/Energy,304.0
7611,TPL,21.Q4,11.61,28.02,35.83,14.84,46.70,39.9,127.40,17.20,147,126,79,764,112,652,91,-5,-30,0.25,0.0,7.4,3.9,80.0,10.0,453.42,358.3,1910700.0,"$26,033",Oils/Energy,304.0
7612,TPL,21.Q3,10.14,25.85,39.77,15.60,43.90,37.5,104.10,15.70,124,103,84,696,95,601,78,-6,-30,0.25,0.0,3.5,-2.9,70.0,4.0,453.08,424.6,1472400.0,"$26,033",Oils/Energy,304.0
7613,TPL,21.Q2,8.52,23.52,62.61,22.68,38.40,32.7,88.50,15.80,96,71,57,634,87,547,44,-3,-24,0.25,0.0,6.4,0.8,66.0,6.0,422.6,497.5,2091300.0,"$26,033",Oils/Energy,304.0
7614,TPL,21.Q1,7.25,22.09,73.08,23.99,33.90,28.8,74.50,19.40,84,62,50,614,100,514,52,-1.45,-21,0.25,0.0,5.6,1.2,60.0,14.5,383.63,513.4,3079500.0,"$26,033",Oils/Energy,304.0
7615,TPL,20.Q4,7.57,20.85,32.03,11.62,36.60,31.0,74.30,17.80,74,55,45,572,86,485,45,-0.35,-78,0.25,0.0,4.4,-30.8,45.5,2.6,369.85,277.4,1609200.0,"$26,033",Oils/Energy,304.0
7616,TPL,20.Q3,8.61,22.32,17.48,6.75,41.10,34.9,83.80,15.80,74,57,46,601,82,519,58,-0.34,0,0.25,0.0,35.2,63.9,42.9,12.4,342.57,150.1,1041300.0,"$26,033",Oils/Energy,304.0
7617,TPL,20.Q2,9.2,20.33,21.54,9.75,45.70,38.6,90.30,17.10,57,35,28,554,81,473,35,-0.87,0,0.25,-1.0,-28.7,-23.2,30.5,-19.77,319.34,177.7,1237500.0,"$26,033",Oils/Energy,304.0
7618,TPL,20.Q1,10.15,19.14,12.48,6.62,52.90,44.4,98.60,22.30,97,71,57,545,99,445,69,-24,-124,1.25,-0.5,-5.5,-8.3,50.27,-12.98,297.46,189.9,4883400.0,"$26,033",Oils/Energy,304.0
7619,TPL,19.Q4,13.7,22.01,19.01,11.83,76.20,64.1,136.40,16.80,113,88,69,598,86,512,59,-5,0,1.75,-0.5,2.8,-2.0,63.25,1.95,322.41,251.9,1157400.0,"$26,033",Oils/Energy,304.0
7620,TPL,19.Q3,13.41,19.06,16.13,11.36,88.90,74.5,149.50,17.70,99,74,60,522,79,443,64,-5,0,2.25,-0.25,4.8,2.4,61.3,-5.4,253.12,189.7,919500.0,"$26,033",Oils/Energy,304.0
7621,TPL,19.Q2,13.01,16.48,20.14,15.92,104.80,88.3,172.50,20.90,87,62,50,464,80,383,58,-42,0,2.5,0.0,2.4,-0.1,66.7,3.6,293.0,265.7,582900.0,"$26,033",Oils/Energy,304.0
7622,TPL,19.Q1,13.12,14.34,19.62,17.99,132.10,112.6,232.00,21.30,191,175,140,405,71,334,162,-60,-51,2.5,0.0,2.5,1.9,63.1,-1.93,282.48,267.4,1241700.0,"$26,033",Oils/Energy,304.0
7623,TPL,18.Q4,8.98,10.47,20.08,17.21,119.30,102.8,244.10,16.50,93,78,63,285,40,245,65,-39,-13,2.5,0.25,0.6,-1.9,65.03,-8.73,249.92,231.8,1986000.0,"$26,033",Oils/Energy,304.0
7624,TPL,18.Q3,7.34,8.35,39.13,34.44,121.90,105.4,289.40,12.60,73,63,51,220,25,195,42,-8,-8,2.25,0.0,2.5,0.0,73.76,0.0,290.72,253.4,1192200.0,"$26,033",Oils/Energy,304.0
7625,CHD,24.Q3,2.23,17.15,46.63,6.11,13.40,6.4,22.40,106.60,"1,511",-92,-75,"8,666","4,473","4,194",364,-47,-61,5.25,-0.25,3.1,0.1,84.0,-1.26,562.01,99.9,29425200.0,"$25,994",Consumer Staples,305.0
7626,CHD,24.Q2,3.25,17.62,31.60,5.89,19.70,9.3,31.80,103.50,"1,511",337,244,"8,762","4,457","4,306",237,-45,-48,5.5,0.0,3.0,1.4,85.26,3.96,534.01,98.0,33314700.0,"$25,994",Consumer Staples,305.0
7627,CHD,24.Q1,3.15,16.85,32.60,6.20,19.60,9.1,30.70,108.80,"1,503",305,228,"8,562","4,461","4,101",263,-47,-209,5.5,0.0,1.6,-1.6,81.3,-2.24,521.21,107.9,27180800.0,"$25,994",Consumer Staples,305.0
7628,CHD,23.Q4,3.05,15.74,30.83,6.04,19.50,8.9,30.40,122.30,"1,528",216,154,"8,569","4,714","3,855",236,-106,-363,5.5,0.0,3.2,-1.2,83.54,-3.18,469.33,99.8,27686900.0,"$25,994",Consumer Staples,305.0
7629,CHD,23.Q3,1.75,16.47,51.57,5.57,11.60,5.2,18.40,114.80,"1,456",256,178,"8,702","4,652","4,051",286,-59,-48,5.5,0.25,4.4,2.0,86.72,8.92,443.37,90.9,36678300.0,"$25,994",Consumer Staples,305.0
7630,CHD,23.Q2,1.8,15.96,54.80,6.26,12.10,5.3,18.80,117.60,"1,454",294,221,"8,511","4,600","3,911",236,-40,-4,5.25,2.5,2.4,-0.4,77.8,-2.55,493.28,95.7,26913700.0,"$25,994",Consumer Staples,305.0
7631,CHD,23.Q1,1.67,15.04,52.28,5.88,11.50,5.0,18.40,125.40,"1,430",292,203,"8,267","4,599","3,668",273,-30,-312,2.75,-1.75,2.8,-0.6,80.35,-4.53,385.91,97.1,24661800.0,"$25,994",Consumer Staples,305.0
7632,CHD,22.Q4,1.68,14.37,47.50,5.63,11.70,5.0,19.30,139.10,"1,436",-198,-165,"8,346","4,856","3,490",351,-628,105,4.5,2.0,3.4,0.7,84.88,-12.03,393.28,80.9,27579300.0,"$25,994",Consumer Staples,305.0
7633,CHD,22.Q3,2.99,15.19,23.56,4.71,21.20,9.0,34.30,124.70,"1,317",254,187,"8,288","4,600","3,688",224,-61,-358,2.5,0.75,2.7,2.4,96.91,-11.17,406.6,74.1,36343800.0,"$25,994",Consumer Staples,305.0
7634,CHD,22.Q2,3.15,14.65,28.84,6.33,22.80,9.8,39.60,137.60,"1,325",262,187,"8,445","4,890","3,554",158,-24,335,1.75,1.25,0.3,1.3,108.08,12.49,389.8,88.0,26081200.0,"$25,994",Consumer Staples,305.0
7635,CHD,22.Q1,3.26,14.03,29.73,7.09,24.00,10.6,43.80,133.40,"1,297",281,204,"7,941","4,538","3,403",153,-16,-203,0.5,0.25,-1.0,-8.4,95.59,15.59,4.09,97.6,24651700.0,"$25,994",Consumer Staples,305.0
7636,CHD,21.Q4,3.32,13.20,30.24,7.74,24.80,11.0,43.80,147.30,"1,369",176,158,"7,997","4,763","3,233",340,-612,333,0.25,0.0,7.4,3.9,80.0,10.0,453.42,102.7,44437700.0,"$25,994",Consumer Staples,305.0
7637,CHD,21.Q3,3.27,14.32,24.74,5.77,25.00,11.1,43.50,110.10,"1,311",301,230,"7,382","3,868","3,514",309,-22,-256,0.25,0.0,3.5,-2.9,70.0,4.0,453.08,87.4,24761200.0,"$25,994",Consumer Staples,305.0
7638,CHD,21.Q2,3.2,13.77,25.95,6.19,25.10,11.0,40.60,118.20,"1,271",299,218,"7,369","3,991","3,377",244,-18,-205,0.25,0.0,6.4,0.8,66.0,6.0,422.6,86.6,25992200.0,"$25,994",Consumer Staples,305.0
