Ticker,Quarter,매출액,영업이익,순이익,자산총액,부채총액,자본총액,영업활동,투자활동,재무활동
BX,24.09/30,"3,663","1,878",781,"4,823","23,111","7,008","1,222",-19,"-1,279"
BX,24.06/30,"2,796","1,272",444,"4,377","21,911","6,834","1,159",-12,"-1,217"
BX,24.03/31,"3,688","2,006",847,"4,159","21,229","6,955",940,-18,"-1,516"
BX,23.12/31,"1,285",452,152,"4,671","22,212","6,817",896,-31,-712
BX,23.09/30,"2,541","1,277",552,"3,777","22,853","7,133","1,083",-63,"-1,401"
BX,23.06/30,"2,815","1,447",601,"3,471","22,492","7,219","1,726",-61,"-1,190"
BX,23.03/31,"1,382",297,86,"3,550","22,373","7,091",353,-75,"-1,751"
BX,22.12/31,"1,704",734,558,"3,370","22,843","7,656",715,-49,239
BX,22.09/30,"1,058",177,2,"3,203","20,524","7,586",983,-85,"-1,624"
BX,22.06/30,629,-45,-29,"2,993","20,297","8,631","1,890",-45,"-1,501"
BX,22.03/31,"5,126","2,996","1,217","2,934","21,103","9,660","2,749",-56,-908
BX,21.12/31,"5,763","3,321","1,398","2,843","19,490","9,423",-814,-20,"-2,090"
BX,21.09/30,"6,224","3,622","1,402","2,298","18,160","9,054","1,604",-10,957
BX,21.06/30,"5,291","3,063","1,309","2,432","14,750","8,406",900,-14,"-1,281"
BX,21.03/31,"5,299","3,292","1,748","2,001","12,885","7,844","2,297",-21,"-1,362"
BX,20.12/31,"3,629","2,063",749,"1,852","11,679","6,652",310,-96,-872
BX,20.09/30,"3,033","1,740",795,"1,868","11,542","6,180",135,-45,295
BX,20.06/30,"2,516","1,383",568,"2,188","16,348","5,661",491,-13,-549
BX,20.03/31,"-3,076","-2,396","-1,066","2,248","15,368","5,385",999,-12,"-1,118"
BX,19.12/31,"2,091","1,038",483,"1,833","17,482","7,010",590,-11,-893
BX,19.09/30,"1,735",841,779,"2,054","17,756","6,714","1,078",-16,-31
BX,19.06/30,"1,487",668,306,"2,012","16,907","6,308",164,-15,-129
BX,19.03/31,"2,025","1,026",481,"1,781","15,728","6,469",131,-19,-868
BX,18.12/31,505,55,-11,"1,912","15,171","6,379","1,386",-108,"-1,079"
BX,18.09/30,"1,927",950,443,"1,811","15,753","6,988","1,321",0.14,-971
PANW,24.10/31,"2,139",287,351,"20,375","14,463","5,912","1,510",-544,-220
PANW,24.07/31,"2,190",238,358,"19,991","14,821","5,170",513,-169,-179
PANW,24.04/30,"1,985",177,279,"17,931","13,463","4,468",529,113,"-1,049"
PANW,24.01/31,"1,975",54,"1,747","18,292","13,935","4,357",690,"-1,326",-73
PANW,23.10/31,"1,878",215,194,"14,809","12,638","2,171","1,526",-129,-42
PANW,23.07/31,"1,953",254,228,"14,501","12,753","1,748",414,363,"-1,635"
PANW,23.04/30,"1,721",79,108,"14,171","12,938","1,232",432,88,128
PANW,23.01/31,"1,655",40,84,"13,163","12,434",729,695,"-1,165",-251
PANW,22.10/31,"1,563",15,20,"12,544","12,036",508,"1,237","-1,320",31
PANW,22.07/31,"1,551",15,3,"12,254","12,044",210,524,-472,-353
PANW,22.04/30,"1,387",-48,-73,"11,100","10,762",338,390,43,66
PANW,22.01/31,"1,317",-74,-94,"10,401","10,283",118,483,-274,-559
PANW,21.10/31,"1,247",-83,-104,"10,426","9,908",519,589,-230,39
PANW,21.07/31,"1,219",-60,-119,"10,242","9,478",635,326,-2,-336
PANW,21.04/30,"1,074",-110,-145,"9,562","8,565",997,278,-208,-299
PANW,21.01/31,"1,017",-89,-142,"9,488","8,451","1,037",365,-384,-5
PANW,20.10/31,946,-45,-92,"8,727","7,980",747,535,-886,-465
PANW,20.07/31,950,-18,-59,"9,065","7,964","1,102",334,-668,"1,806"
PANW,20.04/30,869,-57,-75,"6,502","5,757",745,170,275,-959
PANW,20.01/31,817,-53,-74,"7,184","5,576","1,609",307,436,-6
PANW,19.10/31,772,-52,-60,"6,825","5,308","1,516",225,245,-167
PANW,19.07/31,806,-10,-21,"6,592","5,006","1,586",232,-449,-136
PANW,19.04/30,727,-19,-20,"6,262","4,808","1,454",296,-140,32
PANW,19.01/31,711,7,-3,"5,708","4,636","1,072",275,-524,-408
PANW,18.10/31,656,-32,-38,"5,802","4,549","1,253",252,-713,-262
ADP,24.09/30,"4,833","1,272",956,"49,511","44,163","5,349",824,"-1,644","-6,492"
ADP,24.06/30,"4,769","1,102",829,"54,363","49,815","4,548","1,301",-217,"-11,116"
ADP,24.03/31,"5,254","1,545","1,185","64,182","59,555","4,627","1,498","-1,094","5,868"
ADP,23.12/31,"4,668","1,184",878,"57,069","52,750","4,320","1,032",138,"5,720"
ADP,23.09/30,"4,512","1,117",859,"49,324","45,851","3,473",327,-216,"-1,904"
ADP,23.06/30,"4,478","1,035",777,"50,971","47,462","3,509","1,186",-465,"-9,995"
ADP,23.03/31,"4,928","1,366","1,043","59,882","56,188","3,694","1,404",-583,"3,938"
ADP,22.12/31,"4,391","1,085",813,"54,453","51,466","2,987",900,108,"6,678"
ADP,22.09/30,"4,216","1,022",779,"46,365","43,788","2,577",718,"-1,578","-16,303"
ADP,22.06/30,"4,128",828,626,"63,068","59,843","3,225",913,"-1,051","-8,725"
ADP,22.03/31,"4,513","1,183",929,"72,068","67,875","4,193",971,"-2,495","12,714"
ADP,21.12/31,"4,025",902,694,"59,103","54,053","5,050","1,094","-2,232","-1,520"
ADP,21.09/30,"3,832",891,701,"59,987","54,637","5,351",122,"-1,236","11,185"
ADP,21.06/30,"3,737",691,538,"48,773","43,102","5,670",653,"-1,149","-6,486"
ADP,21.03/31,"4,102","1,061",811,"54,408","48,734","5,674","1,252","-1,417","4,172"
ADP,20.12/31,"3,696",818,648,"49,326","43,426","5,900",706,"-1,214","6,227"
ADP,20.09/30,"3,471",755,602,"42,390","36,581","5,809",482,264,"2,524"
ADP,20.06/30,"3,377",544,412,"39,166","33,413","5,752",777,"2,678","-4,927"
ADP,20.03/31,"4,048","1,052",821,"43,383","37,893","5,491","1,119",604,"-6,489"
ADP,19.12/31,"3,670",821,652,"49,059","43,695","5,364",698,-247,"10,571"
ADP,19.09/30,"3,496",724,582,"37,715","32,354","5,361",433,122,"-5,046"
ADP,19.06/30,"3,479",623,475,"41,888","36,488","5,400",732,"-1,000","-7,153"
ADP,19.03/31,"3,828",985,754,"48,196","42,950","5,246","1,025",-729,"8,434"
ADP,18.12/31,"3,492",747,558,"38,806","34,042","4,764",782,-17,329
ADP,18.09/30,"3,310",669,505,"37,417","32,738","4,679",149,-453,"-1,818"
DE,24.10/27,"11,144","2,389","1,245","107,320","84,395","22,836","5,092","-2,793","-1,928"
DE,24.07/28,"13,152","3,195","1,734","107,841","84,692","23,062","3,195","-2,001",373
DE,24.04/28,"15,235","3,953","2,370","105,628","82,842","22,684","1,852","-2,887","1,483"
DE,24.01/28,"12,185","3,017","1,751","101,371","79,192","22,075",-908,"1,217","-2,645"
DE,23.10/29,"15,412","3,855","2,369","104,087","82,201","21,785","5,693","-4,186",-571
DE,23.07/30,"15,801","4,229","2,978","103,397","80,245","23,048","3,043","-3,069","1,362"
DE,23.04/30,"17,387","4,417","2,860","98,347","75,846","22,395","1,099","-2,254","2,356"
DE,23.01/29,"12,652","2,972","1,959","91,620","70,184","21,332","-1,246",760,-339
DE,22.10/30,"15,536","3,234","2,246","90,030","69,673","20,262","4,281","-4,055",311
DE,22.07/31,"14,102","2,835","1,884","86,817","67,686","19,033","2,180","-2,542",901
DE,22.05/01,"13,370","2,739","2,098","84,099","65,093","18,904",791,"-2,536","1,191"
DE,22.01/30,"9,569","1,380",903,"79,614","61,806","17,804","-2,553",648,"-1,577"
DE,21.10/31,"11,327","1,823","1,283","84,114","65,680","18,431","3,412","-2,648",-227
DE,21.08/01,"11,527","2,394","1,667","80,688","64,955","15,731","2,528","-1,715",-410
DE,21.05/02,"12,058","2,580","1,790","78,979","63,883","15,092","1,643","-1,966",492
DE,21.01/31,"9,112","1,799","1,224","75,480","61,394","14,083",143,579,-933
DE,20.11/01,"9,731","1,395",757,"75,091","62,147","12,937","3,426","-1,802","-2,704"
DE,20.08/02,"8,925","1,560",811,"77,264","64,373","12,888","3,281","-1,547","-2,619"
DE,20.05/03,"9,253","1,270",666,"77,326","65,461","11,864","1,284",-996,"5,106"
DE,20.02/02,"7,631",905,517,"71,821","59,877","11,926",-508,"1,026",-763
DE,19.11/03,"9,896","1,213",721,"73,011","61,580","11,413","3,008","-1,795",-707
DE,19.07/28,"10,036","1,487",899,"73,530","61,246","12,266","1,899","-1,757",-257
DE,19.04/28,"11,342","1,824","1,135","72,730","60,792","11,919",156,"-1,341","1,070"
DE,19.01/27,"7,984","1,030",498,"69,918","58,571","11,328","-1,651",969,403
DE,18.10/28,"9,417","1,302",785,"70,108","58,803","11,288","2,494","-1,683",-780
FI,24.09/30,"5,215","1,602",564,"79,792","51,389","27,751","2,238",-533,"-1,071"
FI,24.06/30,"5,107","1,428",894,"93,417","64,639","28,154","1,341",-810,-925
FI,24.03/31,"4,883","1,181",735,"92,698","63,115","28,801",831,-397,-189
FI,23.12/31,"4,917","1,446",870,"90,890","60,221","29,857","1,595",-358,"-1,320"
FI,23.09/30,"4,873","1,503",952,"84,154","53,768","29,573","1,559",-97,"-1,286"
FI,23.06/30,"4,756","1,131",683,"77,599","46,722","29,991",878,-299,-601
FI,23.03/31,"4,547",934,563,"76,548","45,594","30,077","1,130",-314,"-1,149"
FI,22.12/31,"4,631","1,179",782,"83,869","52,181","30,828","1,633",-578,"-1,281"
FI,22.09/30,"4,518",855,481,"75,640","44,497","30,326","1,180",-374,-443
FI,22.06/30,"4,450",860,598,"77,212","45,242","31,109",990,"-1,060",323
FI,22.03/31,"4,138",842,669,"75,470","43,328","31,272",815,-100,"-1,077"
FI,21.12/31,"4,257",533,333,"76,249","44,299","30,952","1,343",-665,-435
FI,21.09/30,"4,163",636,428,"75,767","43,183","31,596",678,-267,-95
FI,21.06/30,"4,051",644,269,"75,776","42,983","31,793","1,061",10,-818
FI,21.03/31,"3,755",475,304,"74,840","41,995","31,851",952,-708,-393
FI,20.12/31,"3,832",516,300,"74,619","41,290","32,330","1,186",-187,-646
FI,20.09/30,"3,786",542,264,"72,372","39,683","31,692","1,042",-180,-826
FI,20.06/30,"3,465",168,2,"77,093","43,807","31,583","1,031",-238,-825
FI,20.03/31,"3,769",629,392,"72,598","39,052","31,843",888,264,"-1,134"
FI,19.12/31,"4,045",478,247,"77,539","42,682","32,979","1,178",629,-978
FI,19.09/30,"3,128",374,198,"77,864","44,012","32,669","1,038","-16,173","7,768"
FI,19.06/30,"1,512",384,223,"19,640","17,094","2,546",206,-100,"7,883"
FI,19.03/31,"1,502",373,225,"11,676","9,282","2,394",373,-36,-300
FI,18.12/31,"1,551",658,286,"11,262","8,969","2,293",571,-806,-23
FI,18.09/30,"1,412",358,227,"10,748","8,087","2,661",375,-93,50
BMY,24.09/30,"11,892","1,676","1,211","93,670","76,470","17,142","5,591",-219,"-3,852"
BMY,24.06/30,"12,201","1,286","1,680","94,646","77,577","17,015","2,326","-1,319","-4,023"
BMY,24.03/31,"11,865","-11,516","-11,911","99,031","82,483","16,490","2,834","-19,618","14,644"
BMY,23.12/31,"11,477","1,674","1,762","95,159","65,674","29,430","4,252","-1,346",967
BMY,23.09/30,"10,966","2,137","1,928","91,263","62,201","28,998","4,751",-410,"-5,160"
BMY,23.06/30,"11,226","1,859","2,073","93,489","61,459","31,973","1,887",-329,"-2,173"
BMY,23.03/31,"11,337","2,770","2,262","94,281","62,395","31,824","2,970",-210,"-3,050"
BMY,22.12/31,"11,406","1,859","2,022","96,820","65,702","31,061","3,306","1,213","-3,246"
BMY,22.09/30,"11,218","2,209","1,606","98,196","65,462","32,671","3,687","-2,081","-4,543"
BMY,22.06/30,"11,887","1,958","1,421","100,357","67,696","32,600","2,261",-289,"-3,520"
BMY,22.03/31,"11,648","1,687","1,278","103,034","71,389","31,580","3,812",95,"-5,653"
BMY,21.12/31,"11,985","1,858","2,372","109,314","73,308","35,946","4,057",401,"-3,967"
BMY,21.09/30,"11,624","2,157","1,546","110,893","73,609","37,213","5,266",-976,"-1,780"
BMY,21.06/30,"11,703","1,553","1,055","110,797","73,923","36,808","3,060",180,"-3,182"
BMY,21.03/31,"11,073","2,530","2,021","112,435","74,762","37,605","3,824",-143,"-7,295"
BMY,20.12/31,"11,068","-10,451","-10,027","118,481","80,599","37,822","3,355","-11,812","3,483"
BMY,20.09/30,"10,540","2,257","1,872","125,536","75,306","50,158","2,267",-213,"-2,587"
BMY,20.06/30,"10,129","1,627",-85,"128,076","78,916","49,094","4,493",556,-993
BMY,20.03/31,"10,781",-304,-775,"129,285","79,308","49,911","3,937",610,"-1,054"
BMY,19.12/31,"7,945",-129,"-1,056","129,944","78,246","51,598","2,181","-12,179","-7,677"
BMY,19.09/30,"6,007","1,349","1,353","57,433","39,679","17,648","2,556",491,-941
BMY,19.06/30,"6,273","1,776","1,432","55,163","39,012","16,049","2,083",715,"18,268"
BMY,19.03/31,"5,920","1,979","1,710","34,834","19,517","15,218","1,390","1,060","-2,029"
BMY,18.12/31,"5,973","1,505","1,160","34,986","20,859","14,031","3,555","-1,462",-578
BMY,18.09/30,"5,691","2,167","1,901","33,734","19,984","13,640","1,279",-147,-720
LMT,24.09/29,"17,104","2,117","1,623","55,520","48,320","7,200","2,438",-210,"-1,600"
LMT,24.06/30,"18,122","2,130","1,641","55,076","48,901","6,175","1,876",-372,"-1,771"
LMT,24.03/31,"17,195","1,993","1,545","54,963","48,313","6,650","1,635",-372,85
LMT,23.12/31,"18,874","2,295","1,866","52,456","45,621","6,835","2,365",-703,"-3,771"
LMT,23.09/24,"16,878","2,048","1,684","56,666","47,392","9,274","2,891",-398,"-2,615"
LMT,23.06/25,"16,693","2,090","1,681","56,978","47,738","9,240","1,100",-334,467
LMT,23.03/26,"15,126","2,046","1,689","54,622","44,976","9,646","1,564",-259,"-1,412"
LMT,22.12/31,"18,991","2,302","1,912","52,880","43,614","9,266","1,928",-808,"-1,003"
LMT,22.09/25,"16,583","2,120","1,778","52,030","40,064","11,966","3,133",-398,"-2,080"
LMT,22.06/26,"15,446","1,956",309,"51,758","40,326","11,432","1,331",-332,"-1,107"
LMT,22.03/27,"14,964","1,909","1,733","51,510","41,508","10,002","1,410",-251,"-2,880"
LMT,21.12/31,"17,729","2,422","2,049","50,873","39,914","10,959","4,268",-542,"-2,849"
LMT,21.09/26,"16,028","2,302",614,"51,843","42,212","9,631","1,937",-230,"-1,725"
LMT,21.06/27,"17,029","2,151","1,815","52,099","45,569","6,522","1,268",-220,"-1,236"
LMT,21.03/28,"16,258","2,186","1,837","51,437","45,104","6,312","1,748",-169,"-1,806"
LMT,20.12/31,"17,032","2,214","1,792","50,710","44,672","6,015","1,807",-993,"-1,239"
LMT,20.09/27,"16,495","2,136","1,698","50,773","45,787","4,953","1,880",-385,-765
LMT,20.06/28,"16,220","2,213","1,626","49,603","45,817","3,751","2,182",-337,-978
LMT,20.03/29,"15,651","2,091","1,717","49,248","45,761","3,446","2,314",-295,"-1,545"
LMT,19.12/31,"15,878","2,123","1,498","47,528","44,357","3,127","1,490",-438,"-2,077"
LMT,19.09/29,"15,171","2,063","1,608","49,275","45,338","3,893","2,490",-295,-823
LMT,19.06/30,"14,427","1,993","1,420","47,840","44,944","2,850","1,668",-251,"-1,241"
LMT,19.03/31,"14,336","2,188","1,704","47,684","45,162","2,465","1,663",-257,"-1,187"
LMT,18.12/31,"14,411","1,942","1,253","44,876","43,427","1,394","2,217",-402,"-1,940"
LMT,18.09/30,"14,318","1,921","1,473","45,495","44,493",943,361,-344,-301
GILD,24.09/30,"7,545",888,"1,253","54,525","36,135","18,475","4,309",-710,"-1,379"
GILD,24.06/30,"6,954","2,644","1,614","53,579","35,382","18,281","1,325",-307,"-2,953"
GILD,24.03/31,"6,686","-4,322","-4,170","56,292","38,837","17,539","2,219","-2,207","-1,361"
GILD,23.12/31,"7,114","1,611","1,429","62,125","39,376","22,833","2,169",-727,"-1,099"
GILD,23.09/30,"7,051","2,623","2,180","62,373","40,131","22,314","1,755",-229,"-1,519"
GILD,23.06/30,"6,599","1,665","1,045","62,337","41,243","21,158","2,338",-483,"-1,101"
GILD,23.03/31,"6,352","1,704","1,010","61,876","40,937","20,997","1,744",-826,"-1,406"
GILD,22.12/31,"7,389","2,267","1,640","63,171","41,962","21,240","2,567",-375,"-1,554"
GILD,22.09/30,"7,042","2,837","1,789","62,557","41,500","21,081","2,863",-713,"-2,118"
GILD,22.06/30,"6,260","2,029","1,144","62,870","42,655","20,236","1,802",-308,"-1,003"
GILD,22.03/31,"6,590",197,19,"63,080","43,165","19,927","1,840","-1,070","-1,794"
GILD,21.12/31,"7,244",940,382,"67,952","46,888","21,069","3,205",-278,"-1,942"
GILD,21.09/30,"7,421","3,842","2,592","67,098","45,627","21,470","3,253",-234,"-3,527"
GILD,21.06/30,"6,217","2,246","1,522","67,984","48,274","19,703","2,316",-577,-931
GILD,21.03/31,"6,423","2,890","1,729","67,492","48,528","18,952","2,610","-2,042","-2,477"
GILD,20.12/31,"7,421","2,651","1,551","68,407","50,186","18,202","1,916","-8,977",131
GILD,20.09/30,"6,577","2,001",360,"60,878","43,407","17,445","2,250",-271,"4,124"
GILD,20.06/30,"5,143","-2,983","-3,339","55,934","37,792","18,027","2,566","-5,023",-874
GILD,20.03/31,"5,548","2,402","1,551","59,741","37,562","22,067","1,436",-344,"-2,611"
GILD,19.12/31,"5,879","1,093","2,696","61,627","38,977","22,525","2,580",431,-896
GILD,19.09/30,"5,604","-1,473","-1,165","59,146","38,410","20,604","2,645","-1,841","-2,515"
GILD,19.06/30,"5,685","2,430","1,880","63,210","40,459","22,616","2,342","-6,163","-1,857"
GILD,19.03/31,"5,281","2,237","1,975","62,837","40,746","21,951","1,577",-244,"-2,366"
GILD,18.12/31,"5,795","1,144",3,"63,675","42,141","21,387","2,345","2,735","-1,670"
GILD,18.09/30,"5,596","2,623","2,097","64,305","41,298","22,861","2,212","2,025","-2,901"
NKE,24.08/31,"11,589","1,209","1,051","37,867","23,923","13,944",394,-166,"-1,622"
NKE,24.05/31,"12,606","1,546","1,500","38,110","23,680","14,430","2,619",-290,"-1,420"
NKE,24.02/29,"12,429","1,336","1,172","37,356","23,130","14,226","2,059",309,"-1,317"
NKE,23.11/30,"13,388","1,825","1,578","37,203","23,057","14,146","2,817",457,"-1,552"
NKE,23.08/31,"12,939","1,604","1,450","36,786","22,815","13,971",-66,418,"-1,599"
NKE,23.05/31,"12,825","1,221","1,031","37,531","23,527","14,004","2,253",427,"-2,181"
NKE,23.02/28,"12,390","1,412","1,240","38,294","23,763","14,531","2,230",160,"-1,945"
NKE,22.11/30,"13,315","1,587","1,331","39,647","24,375","15,272","1,001",191,"-1,917"
NKE,22.08/31,"12,687","1,695","1,468","41,088","25,266","15,822",357,-214,"-1,404"
NKE,22.05/31,"12,234","1,468","1,439","40,321","25,040","15,281","1,151",187,"-1,380"
NKE,22.02/28,"10,871","1,629","1,396","38,577","23,768","14,809",169,-606,"-1,610"
NKE,21.11/30,"11,357","1,454","1,337","38,917","23,993","14,924","2,757","-1,606","-1,103"
NKE,21.08/31,"12,248","2,124","1,874","37,917","23,574","14,343","1,111",501,-743
NKE,21.05/31,"12,344","1,913","1,509","37,740","24,973","12,767","2,012",187,-847
NKE,21.02/28,"10,357","1,678","1,449","36,185","24,254","11,931","1,290","-1,110",-320
NKE,20.11/30,"11,243","1,580","1,251","34,836","24,196","10,640","2,473","-1,988",-44
NKE,20.08/31,"10,594","1,766","1,518","33,258","24,034","9,224",882,-889,-248
NKE,20.05/31,"6,313",-838,-790,"31,342","23,287","8,055",-1.00,-270,"5,801"
NKE,20.02/29,"10,104","1,190",847,"26,220","17,175","9,045","1,180",30,"-1,442"
NKE,19.11/30,"10,326","1,220","1,115","26,602","17,251","9,351",912,-440,-858
NKE,19.08/31,"10,660","1,543","1,367","26,249","17,049","9,200",394,-348,"-1,010"
NKE,19.05/31,"10,184","1,227",989,"23,717","14,677","9,040","2,010",-143,"-1,026"
NKE,19.02/28,"9,611","1,248","1,101","22,921","13,960","8,961","1,068",124,-977
NKE,18.11/30,"9,374",963,847,"22,677","13,948","8,729","1,524",88,"-1,458"
NKE,18.08/31,"9,948","1,334","1,092","22,483","13,491","8,992","1,301",-333,"-1,832"
BA,24.09/30,"17,840","-5,761","-6,170","137,695","161,257","-23,552","-1,345",679,-300
BA,24.06/30,"16,866","-1,095","-1,439","142,720","160,702","-17,976","-3,923","-2,100","10,000"
BA,24.03/31,"16,569",-86,-343,"134,484","151,500","-17,009","-3,362","2,074","-4,462"
BA,23.12/31,"22,018",282,-23,"137,012","154,240","-17,233","3,381","2,804",-356
BA,23.09/30,"18,104",-808,"-1,636","134,281","150,998","-16,729",22,-403,-38
BA,23.06/30,"19,751",-100,-149,"134,774","150,267","-15,517","2,875","-3,015","-3,413"
BA,23.03/31,"17,921",-149,-414,"136,347","151,831","-15,508",-318,"-1,823","-1,680"
BA,22.12/31,"19,980",-349,-634,"137,100","152,948","-15,883","3,457","-2,151",-250
BA,22.09/30,"15,956","-2,792","-3,275","137,558","155,193","-17,699","3,190",290,-18
BA,22.06/30,"16,681",779,193,"135,479","150,270","-14,888",81,"3,266",-602
BA,22.03/31,"13,991","-1,163","-1,219","135,801","151,069","-15,398","-3,216","2,965",-396
BA,21.12/31,"14,793","-4,133","-4,143","138,552","153,398","-14,999",716,"1,935","-4,362"
BA,21.09/30,"15,278",160,-109,"146,846","161,112","-14,440",-262,"2,966","-1,171"
BA,21.06/30,"16,998",911,587,"148,935","165,420","-16,682",-483,"1,659",-19
BA,21.03/31,"15,217",-85,-537,"150,035","167,876","-18,058","-3,387","2,764",-48
BA,20.12/31,"15,304","-8,051","-8,420","152,136","170,211","-18,316","-4,009","-1,543","2,681"
BA,20.09/30,"14,139",-509,-449,"161,261","172,814","-11,821","-4,819","-4,137",-468
BA,20.06/30,"11,807","-3,002","-2,376","162,872","174,254","-11,667","-5,280","-12,307","22,462"
BA,20.03/31,"16,908","-1,407",-628,"143,075","152,435","-9,665","-4,302",-379,"10,280"
BA,19.12/31,"17,911","-2,599","-1,010","133,625","141,925","-8,617","-2,220",517,"1,403"
BA,19.09/30,"19,980","1,263","1,167","132,598","136,407","-4,116","-2,424","-1,194","4,240"
BA,19.06/30,"15,751","-3,572","-2,942","126,261","131,204","-5,322",-590,-86,"2,919"
BA,19.03/31,"22,917","2,242","2,149","120,209","119,977",125,"2,788",-767,"-2,823"
BA,18.12/31,"28,341","4,176","3,424","117,359","116,949",339,"2,947","-2,424",-856
BA,18.09/30,"25,146","2,158","2,363","114,659","115,868","-1,289","4,559",-902,"-3,689"
COP,24.09/30,"13,604","3,476","2,059","96,699","46,818","49,881","5,763","-2,658","-2,198"
