,Ticker,Quarter,EPS,BPS,PER,PBR,ROE,ROA,ROIC,Debt_ratio,매출액,영업이익,순이익,자산총액,부채총액,자본총액,영업활동,투자활동,재무활동,금리,금리등락률,GDP,GDP등락률,유가,유가등락률,S&P500,close,volume,Market Cap,Sector,index,Sector_idx
11625,AKAM,24.Q3,3.37,31.66,29.07,3.19,11.2,5.2,7.1,112.6,1005.0,71.0,58.0,10190.0,5396.0,4794.0,393.0,-116.0,-162.0,5.25,-0.25,3.1,0.1,84.0,-1.26,562.01,101.1,28565200.0,14405.0,Computer and Technology,465.0,4
11626,AKAM,24.Q2,4.03,31.23,21.82,2.89,13.7,6.4,8.1,112.2,980.0,148.0,132.0,10088.0,5333.0,4755.0,431.0,-287.0,-160.0,5.5,0.0,3.0,1.4,85.26,3.96,534.01,98.3,26332400.0,14405.0,Computer and Technology,465.0,4
11627,AKAM,24.Q1,4.01,30.56,26.33,3.56,14.0,6.6,8.1,114.4,987.0,167.0,175.0,9936.0,5302.0,4634.0,352.0,-152.0,-216.0,5.5,0.0,1.6,-1.6,81.3,-2.24,521.21,100.9,25365800.0,14405.0,Computer and Technology,465.0,4
11628,AKAM,23.Q4,3.52,30.14,32.6,3.88,12.6,6.1,8.0,115.4,995.0,185.0,161.0,9900.0,5303.0,4597.0,389.0,-316.0,-57.0,5.5,0.0,3.2,-1.2,83.54,-3.18,469.33,123.2,27433400.0,14405.0,Computer and Technology,465.0,4
11629,AKAM,23.Q3,3.31,28.57,31.37,3.74,12.0,6.0,8.3,121.6,965.0,176.0,161.0,9582.0,5258.0,4324.0,359.0,-1164.0,975.0,5.5,0.25,4.4,2.0,86.72,8.92,443.37,103.3,28163900.0,14405.0,Computer and Technology,465.0,4
11630,AKAM,23.Q2,3.05,28.21,28.59,3.19,11.2,5.8,8.8,94.6,936.0,150.0,129.0,8346.0,4057.0,4289.0,366.0,-248.0,-117.0,5.25,2.5,2.4,-0.4,77.8,-2.55,493.28,94.5,21939100.0,14405.0,Computer and Technology,465.0,4
11631,AKAM,23.Q1,3.06,26.8,25.11,2.93,11.4,5.9,9.2,96.2,916.0,127.0,97.0,8183.0,4012.0,4171.0,233.0,-120.0,-357.0,2.75,-1.75,2.8,-0.6,80.35,-4.53,385.91,82.0,24000500.0,14405.0,Computer and Technology,465.0,4
11632,AKAM,22.Q4,3.26,27.41,25.31,3.04,12.2,6.4,9.5,90.4,928.0,167.0,129.0,8303.0,3943.0,4360.0,341.0,-95.0,-178.0,4.5,2.0,3.4,0.7,84.88,-12.03,393.28,88.9,23694900.0,14405.0,Computer and Technology,465.0,4
11633,AKAM,22.Q3,3.42,26.67,22.99,3.02,12.8,6.8,9.8,91.5,882.0,160.0,124.0,8107.0,3874.0,4233.0,369.0,-96.0,-229.0,2.5,0.75,2.7,2.4,96.91,-11.17,406.6,88.3,33013600.0,14405.0,Computer and Technology,465.0,4
11634,AKAM,22.Q2,3.72,26.75,23.98,3.42,13.8,7.5,10.4,91.8,903.0,175.0,138.0,8211.0,3931.0,4280.0,341.0,-115.0,-166.0,1.75,1.25,0.3,1.3,108.08,12.49,389.8,96.2,34041100.0,14405.0,Computer and Technology,465.0,4
11635,AKAM,22.Q1,3.81,26.8,30.42,4.45,14.1,7.8,10.5,93.1,904.0,173.0,133.0,8304.0,4003.0,4301.0,222.0,-317.0,-61.0,0.5,0.25,-1.0,-8.4,95.59,15.59,4.09,112.3,24195200.0,14405.0,Computer and Technology,465.0,4
11636,AKAM,21.Q4,3.93,27.85,29.18,4.2,14.6,8.1,10.7,79.7,905.0,196.0,161.0,8139.0,3609.0,4530.0,387.0,-844.0,-269.0,0.25,0.0,7.4,3.9,80.0,10.0,453.42,114.6,27801400.0,14405.0,Computer and Technology,465.0,4
11637,AKAM,21.Q3,3.64,28.15,28.17,3.72,13.7,7.6,9.7,77.1,860.0,205.0,179.0,8115.0,3533.0,4582.0,390.0,393.0,-93.0,0.25,0.0,3.5,-2.9,70.0,4.0,453.08,105.5,23844000.0,14405.0,Computer and Technology,465.0,4
11638,AKAM,21.Q2,3.51,27.45,32.53,4.25,13.6,7.5,9.4,76.9,853.0,199.0,156.0,7921.0,3444.0,4477.0,378.0,-160.0,-99.0,0.25,0.0,6.4,0.8,66.0,6.0,422.6,119.9,20227400.0,14405.0,Computer and Technology,465.0,4
11639,AKAM,21.Q1,3.55,26.5,28.21,3.85,14.2,7.8,9.7,80.9,843.0,182.0,156.0,7818.0,3497.0,4321.0,250.0,-36.0,-101.0,0.25,0.0,5.6,1.2,60.0,14.5,383.63,108.7,33671100.0,14405.0,Computer and Technology,465.0,4
11640,AKAM,20.Q4,3.37,26.16,30.68,4.02,14.0,7.6,9.5,82.6,846.0,135.0,113.0,7764.0,3513.0,4251.0,291.0,-618.0,-71.0,0.25,0.0,4.4,-30.8,45.5,2.6,369.85,111.0,41618000.0,14405.0,Computer and Technology,465.0,4
11641,AKAM,20.Q3,3.4,25.24,31.96,4.38,14.7,7.8,9.9,82.9,793.0,181.0,159.0,7514.0,3407.0,4108.0,402.0,-225.0,-11.0,0.25,0.0,35.2,63.9,42.9,12.4,342.57,95.1,38339400.0,14405.0,Computer and Technology,465.0,4
11642,AKAM,20.Q2,3.29,24.04,32.06,4.45,14.7,7.9,10.0,85.0,795.0,190.0,162.0,7225.0,3321.0,3904.0,299.0,-90.0,-30.0,0.25,-1.0,-28.7,-23.2,30.5,-19.77,319.34,112.4,38913100.0,14405.0,Computer and Technology,465.0,4
11643,AKAM,20.Q1,3.0,22.67,29.98,4.03,13.9,7.7,10.4,89.2,764.0,152.0,123.0,6948.0,3276.0,3672.0,223.0,-111.0,-112.0,1.25,-0.5,-5.5,-8.3,50.27,-12.98,297.46,97.7,56645100.0,14405.0,Computer and Technology,465.0,4
11644,AKAM,19.Q4,2.9,22.48,29.2,3.82,13.8,8.0,11.9,91.6,772.0,135.0,119.0,7007.0,3349.0,3658.0,282.0,-590.0,-43.0,1.75,-0.5,2.8,-2.0,63.25,1.95,322.41,93.3,24591400.0,14405.0,Computer and Technology,465.0,4
11645,AKAM,19.Q3,2.74,21.56,33.28,4.31,13.5,8.1,14.2,81.6,710.0,143.0,138.0,6357.0,2856.0,3502.0,297.0,-905.0,836.0,2.25,-0.25,4.8,2.4,61.3,-5.4,253.12,86.5,34769300.0,14405.0,Computer and Technology,465.0,4
11646,AKAM,19.Q2,2.54,20.78,31.12,3.87,13.0,7.9,15.8,57.4,705.0,136.0,114.0,5343.0,1948.0,3395.0,318.0,-409.0,-84.0,2.5,0.0,2.4,-0.1,66.7,3.6,293.0,88.1,24770600.0,14405.0,Computer and Technology,465.0,4
11647,AKAM,19.Q1,2.1,20.11,33.27,3.57,10.8,6.5,13.8,57.9,707.0,135.0,107.0,5183.0,1900.0,3283.0,161.0,236.0,-745.0,2.5,0.0,2.5,1.9,63.1,-1.93,282.48,80.1,21819600.0,14405.0,Computer and Technology,465.0,4
11648,AKAM,18.Q4,1.76,19.08,33.34,3.12,9.1,5.7,12.9,71.1,713.0,120.0,94.0,5462.0,2270.0,3192.0,286.0,172.0,-126.0,2.5,0.25,0.6,-1.9,65.03,-8.73,249.92,65.1,29691700.0,14405.0,Computer and Technology,465.0,4
11649,AKAM,18.Q3,1.36,19.02,53.47,3.93,6.9,4.6,10.1,70.0,670.0,117.0,108.0,5364.0,2208.0,3156.0,310.0,-149.0,-434.0,2.25,0.0,2.5,0.0,73.76,0.0,290.72,72.2,58917500.0,14405.0,Computer and Technology,465.0,4
11650,UDR,24.Q3,0.37,10.67,121.82,4.26,3.2,1.1,1.9,184.0,420.0,70.0,23.0,271.0,6467.0,3514.0,230.0,-148.0,-81.0,5.25,-0.25,3.1,0.1,84.0,-1.26,562.01,42.2,41836400.0,14340.0,Finance,466.0,8
11651,UDR,24.Q2,0.41,11.31,101.89,3.64,3.4,1.2,1.9,171.2,415.0,69.0,29.0,272.0,6373.0,3722.0,238.0,-98.0,-138.0,5.5,0.0,3.0,1.4,85.26,3.96,534.01,40.1,54411900.0,14340.0,Finance,466.0,8
11652,UDR,24.Q1,1.38,11.92,27.27,3.14,11.2,4.0,3.8,161.6,414.0,80.0,43.0,271.0,6334.0,3919.0,168.0,18.0,-189.0,5.5,0.0,1.6,-1.6,81.3,-2.24,521.21,38.1,60520300.0,14340.0,Finance,466.0,8
11653,UDR,23.Q4,1.34,12.14,28.66,3.16,10.9,3.9,3.7,160.9,413.0,94.0,33.0,291.0,6421.0,3991.0,219.0,-73.0,-144.0,5.5,0.0,3.2,-1.2,83.54,-3.18,469.33,36.0,70572200.0,14340.0,Finance,466.0,8
11654,UDR,23.Q3,1.38,12.63,26.05,2.83,11.1,4.1,3.8,153.3,410.0,78.0,33.0,276.0,6362.0,4151.0,204.0,-156.0,-46.0,5.5,0.25,4.4,2.0,86.72,8.92,443.37,31.8,61848200.0,14340.0,Finance,466.0,8
11655,UDR,23.Q2,1.35,12.52,31.99,3.43,11.0,4.0,3.7,146.4,405.0,397.0,348.0,273.0,6030.0,4120.0,242.0,57.0,-297.0,5.25,2.5,2.4,-0.4,77.8,-2.55,493.28,40.9,38261300.0,14340.0,Finance,466.0,8
11656,UDR,23.Q1,0.31,11.93,135.59,3.45,2.5,0.9,1.6,156.7,400.0,66.0,31.0,260.0,6145.0,3921.0,168.0,-117.0,-52.0,2.75,-1.75,2.8,-0.6,80.35,-4.53,385.91,41.3,46105600.0,14340.0,Finance,466.0,8
11657,UDR,22.Q4,0.26,12.74,152.81,3.08,2.2,0.8,1.5,148.9,400.0,89.0,45.0,287.0,6100.0,4098.0,217.0,-91.0,-126.0,4.5,2.0,3.4,0.7,84.88,-12.03,393.28,42.6,48875300.0,14340.0,Finance,466.0,8
11658,UDR,22.Q3,0.5,12.17,87.16,3.43,4.2,1.4,1.9,157.6,391.0,63.0,24.0,269.0,6227.0,3951.0,205.0,-264.0,60.0,2.5,0.75,2.7,2.4,96.91,-11.17,406.6,39.8,54053100.0,14340.0,Finance,466.0,8
11659,UDR,22.Q2,0.49,12.16,97.95,3.79,4.3,1.4,1.8,158.0,369.0,51.0,5.0,270.0,6114.0,3869.0,237.0,-488.0,253.0,1.75,1.25,0.3,1.3,108.08,12.49,389.8,48.4,37872800.0,14340.0,Finance,466.0,8
11660,UDR,22.Q1,0.52,10.67,116.78,5.38,4.9,1.5,1.9,177.7,357.0,48.0,14.0,248.0,6030.0,3393.0,161.0,-87.0,-76.0,0.5,0.25,-1.0,-8.4,95.59,15.59,4.09,53.2,33172800.0,14340.0,Finance,466.0,8
11661,UDR,21.Q4,0.48,11.46,127.23,5.39,4.7,1.4,2.2,174.3,348.0,124.0,117.0,262.0,6001.0,3443.0,181.0,-351.0,169.0,0.25,0.0,7.4,3.9,80.0,10.0,453.42,56.8,26638300.0,14340.0,Finance,466.0,8
11662,UDR,21.Q3,0.19,10.4,286.65,5.08,1.8,0.6,1.8,196.5,330.0,33.0,18.0,235.0,6084.0,3097.0,153.0,-607.0,447.0,0.25,0.0,3.5,-2.9,70.0,4.0,453.08,55.5,30217300.0,14340.0,Finance,466.0,8
11663,UDR,21.Q2,0.04,9.39,1223.51,5.22,0.4,0.1,1.7,215.8,311.0,36.0,12.0,236.0,6010.0,2784.0,207.0,-356.0,151.0,0.25,0.0,6.4,0.8,66.0,6.0,422.6,55.0,48805900.0,14340.0,Finance,466.0,8
11664,UDR,21.Q1,0.19,10.12,224.73,4.34,1.8,0.6,2.1,185.2,301.0,75.0,3.0,221.0,5560.0,3002.0,124.0,41.0,-154.0,0.25,0.0,5.6,1.2,60.0,14.5,383.63,46.5,39492600.0,14340.0,Finance,466.0,8
11665,UDR,20.Q4,0.2,10.98,188.5,3.5,1.8,0.6,1.8,170.8,302.0,88.0,27.0,227.0,5523.0,3234.0,148.0,-168.0,20.0,0.25,0.0,4.4,-30.8,45.5,2.6,369.85,38.5,32470200.0,14340.0,Finance,466.0,8
11666,UDR,20.Q3,0.44,11.24,73.36,2.91,3.9,1.4,2.3,164.8,310.0,30.0,-25.0,217.0,5458.0,3313.0,140.0,-131.0,-7.0,0.25,0.0,35.2,63.9,42.9,12.4,342.57,31.2,46942000.0,14340.0,Finance,466.0,8
11667,UDR,20.Q2,0.62,11.53,60.02,3.25,5.5,2.0,2.6,156.4,307.0,92.0,58.0,227.0,5315.0,3397.0,182.0,52.0,-234.0,0.25,-1.0,-28.7,-23.2,30.5,-19.77,319.34,36.2,35311700.0,14340.0,Finance,466.0,8
11668,UDR,20.Q1,0.55,11.76,66.65,3.11,5.0,1.8,2.5,155.7,321.0,39.0,5.0,198.0,5394.0,3464.0,135.0,-214.0,68.0,1.25,-0.5,-5.5,-8.3,50.27,-12.98,297.46,37.5,48893500.0,14340.0,Finance,466.0,8
11669,UDR,19.Q4,0.63,11.77,75.67,4.08,5.8,2.1,2.8,155.7,305.0,45.0,98.0,199.0,5228.0,3359.0,174.0,-304.0,140.0,1.75,-0.5,2.8,-2.0,63.25,1.95,322.41,47.9,29833300.0,14340.0,Finance,466.0,8
11670,UDR,19.Q3,0.59,11.25,83.61,4.26,5.5,2.0,2.7,134.1,295.0,59.0,27.0,182.0,4354.0,3247.0,170.0,-577.0,406.0,2.25,-0.25,4.8,2.4,61.3,-5.4,253.12,50.2,39995700.0,14340.0,Finance,466.0,8
11671,UDR,19.Q2,0.57,10.46,80.63,4.29,5.5,2.0,2.6,143.4,281.0,65.0,36.0,169.0,4229.0,2949.0,149.0,-346.0,197.0,2.5,0.0,2.4,-0.1,66.7,3.6,293.0,46.1,28184600.0,14340.0,Finance,466.0,8
11672,UDR,19.Q1,0.52,10.65,88.28,4.25,5.1,1.8,2.5,133.7,271.0,52.0,25.0,171.0,3942.0,2949.0,137.0,-460.0,138.0,2.5,0.0,2.5,1.9,63.1,-1.93,282.48,45.0,23887800.0,14340.0,Finance,466.0,8
11673,UDR,18.Q4,0.74,10.84,53.37,3.66,7.2,2.6,3.0,131.3,268.0,126.0,82.0,174.0,3816.0,2906.0,154.0,90.0,-63.0,2.5,0.25,0.6,-1.9,65.03,-8.73,249.92,43.8,33274000.0,14340.0,Finance,466.0,8
11674,UDR,18.Q3,0.7,9.69,58.06,4.17,6.7,2.4,2.8,157.3,266.0,55.0,19.0,169.0,4079.0,2593.0,152.0,-92.0,-63.0,2.25,0.0,2.5,0.0,73.76,0.0,290.72,39.2,39796400.0,14340.0,Finance,466.0,8
11675,ACM,24.Q3,2.95,16.11,34.42,6.34,18.0,3.4,21.0,443.7,4110.0,232.0,173.0,12062.0,9691.0,2184.0,299.0,-25.0,-340.0,5.25,-0.25,3.1,0.1,84.0,-1.26,562.01,106.8,14014600.0,14305.0,Construction,467.0,5
11676,ACM,24.Q2,1.86,16.9,47.02,5.22,11.4,2.2,16.2,415.4,4151.0,220.0,134.0,12047.0,9548.0,2298.0,291.0,-64.0,233.0,5.5,0.0,3.0,1.4,85.26,3.96,534.01,90.6,17445800.0,14305.0,Construction,467.0,5
11677,ACM,24.Q1,-0.09,16.17,-967.95,6.07,-0.6,-0.1,6.2,412.2,3944.0,181.0,1.01,11457.0,9063.0,2199.0,94.0,-35.0,-62.0,5.5,0.0,1.6,-1.6,81.3,-2.24,521.21,92.4,12783600.0,14305.0,Construction,467.0,5
11678,ACM,23.Q4,0.45,16.54,203.31,5.59,2.6,0.5,7.6,398.8,3900.0,192.0,94.0,11390.0,8962.0,2247.0,143.0,-87.0,-126.0,5.5,0.0,3.2,-1.2,83.54,-3.18,469.33,88.2,14720900.0,14305.0,Construction,467.0,5
11679,ACM,23.Q3,0.39,15.96,208.2,5.21,2.3,0.5,7.0,400.0,3842.0,74.0,25.0,11233.0,8850.0,2212.0,285.0,-32.0,-269.0,5.5,0.25,4.4,2.0,86.72,8.92,443.37,76.6,11768100.0,14305.0,Construction,467.0,5
11680,ACM,23.Q2,0.96,17.69,86.89,4.8,5.4,1.2,9.2,358.7,3664.0,198.0,-135.0,11426.0,8804.0,2455.0,279.0,-23.0,-57.0,5.25,2.5,2.4,-0.4,77.8,-2.55,493.28,87.0,10846300.0,14305.0,Construction,467.0,5
11681,ACM,23.Q1,2.65,18.67,31.49,4.52,14.8,3.3,16.2,333.4,3490.0,190.0,77.0,11387.0,8650.0,2594.0,11.0,-38.0,-56.0,2.75,-1.75,2.8,-0.6,80.35,-4.53,385.91,83.1,11615900.0,14305.0,Construction,467.0,5
11682,ACM,22.Q4,2.39,18.43,34.94,4.61,13.5,3.0,14.6,340.9,3382.0,142.0,88.0,11406.0,8713.0,2556.0,120.0,-45.0,-91.0,4.5,2.0,3.4,0.7,84.88,-12.03,393.28,87.3,18144000.0,14305.0,Construction,467.0,5
11683,ACM,22.Q3,2.18,17.59,30.74,3.86,12.5,2.8,13.5,344.6,3426.0,158.0,106.0,11139.0,8534.0,2477.0,316.0,-53.0,-92.0,2.5,0.75,2.7,2.4,96.91,-11.17,406.6,75.3,12589500.0,14305.0,Construction,467.0,5
11684,ACM,22.Q2,2.09,17.43,30.54,3.75,11.8,2.6,13.1,353.8,3242.0,176.0,102.0,11248.0,8671.0,2451.0,205.0,-28.0,-127.0,1.75,1.25,0.3,1.3,108.08,12.49,389.8,72.0,10504200.0,14305.0,Construction,467.0,5
11685,ACM,22.Q1,1.45,17.95,51.5,4.29,8.1,1.8,12.1,337.6,3214.0,100.0,42.0,11196.0,8546.0,2531.0,-2.0,-45.0,-80.0,0.5,0.25,-1.0,-8.4,95.59,15.59,4.09,70.6,14835500.0,14305.0,Construction,467.0,5
11686,ACM,21.Q4,1.42,17.71,52.73,4.38,7.8,1.8,11.9,351.2,3267.0,160.0,62.0,11443.0,8817.0,2511.0,195.0,-49.0,-289.0,0.25,0.0,7.4,3.9,80.0,10.0,453.42,69.1,12490000.0,14305.0,Construction,467.0,5
11687,ACM,21.Q3,1.16,18.42,52.53,3.35,6.2,1.4,10.9,328.3,3354.0,159.0,96.0,11734.0,8904.0,2712.0,318.0,-19.0,-118.0,0.25,0.0,3.5,-2.9,70.0,4.0,453.08,68.4,16858700.0,14305.0,Construction,467.0,5
11688,ACM,21.Q2,-0.92,18.53,-60.52,3.42,-5.2,-1.2,3.6,337.7,3408.0,152.0,12.0,11963.0,9146.0,2708.0,320.0,-39.0,-174.0,0.25,0.0,6.4,0.8,66.0,6.0,422.6,63.0,12477000.0,14305.0,Construction,467.0,5
11689,ACM,21.Q1,-0.45,19.1,-125.66,3.36,-2.4,-0.6,2.9,320.8,3266.0,151.0,39.0,11984.0,9057.0,2823.0,59.0,-221.0,-111.0,0.25,0.0,5.6,1.2,60.0,14.5,383.63,66.4,17466200.0,14305.0,Construction,467.0,5
11690,ACM,20.Q4,-1.25,19.21,-37.37,2.58,-6.0,-1.6,0.1,326.1,3313.0,133.0,26.0,12505.0,9484.0,2908.0,7.0,-141.0,-469.0,0.25,0.0,4.4,-30.8,45.5,2.6,369.85,50.1,18755200.0,14305.0,Construction,467.0,5
11691,ACM,20.Q3,-1.16,20.71,-36.01,2.04,-5.2,-1.4,0.3,291.1,3569.0,49.0,-230.0,12999.0,9585.0,3293.0,649.0,-37.0,-222.0,0.25,0.0,35.2,63.9,42.9,12.4,342.57,44.8,32286800.0,14305.0,Construction,467.0,5
11692,ACM,20.Q2,-2.71,23.39,-13.98,1.61,-11.8,-3.1,-3.5,244.6,3190.0,110.0,89.0,13045.0,9159.0,3745.0,186.0,83.0,-112.0,0.25,-1.0,-28.7,-23.2,30.5,-19.77,319.34,36.2,18204500.0,14305.0,Construction,467.0,5
11693,ACM,20.Q1,-2.74,22.27,-10.86,1.34,-11.5,-3.0,-2.9,267.6,3246.0,97.0,-86.0,13115.0,9450.0,3532.0,-299.0,2059.0,-1373.0,1.25,-0.5,-5.5,-8.3,50.27,-12.98,297.46,36.3,41449100.0,14305.0,Construction,467.0,5
11694,ACM,19.Q4,-1.71,23.35,-24.91,1.85,-6.9,-1.8,-0.6,309.6,3236.0,77.0,41.0,15229.0,11370.0,3673.0,-207.0,-68.0,79.0,1.75,-0.5,2.8,-2.0,63.25,1.95,322.41,48.2,34293100.0,14305.0,Construction,467.0,5
11695,ACM,19.Q3,-1.63,23.5,-22.69,1.61,-6.4,-1.8,-1.4,288.6,3513.0,111.0,-474.0,14551.0,10652.0,3691.0,794.0,-23.0,-480.0,2.25,-0.25,4.8,2.4,61.3,-5.4,253.12,40.0,26342300.0,14305.0,Construction,467.0,5
11696,ACM,19.Q2,1.85,27.33,20.05,1.38,7.1,2.0,7.9,239.3,3360.0,116.0,84.0,14795.0,10298.0,4303.0,77.0,-18.0,-92.0,2.5,0.0,2.4,-0.1,66.7,3.6,293.0,36.0,15157600.0,14305.0,Construction,467.0,5
11697,ACM,19.Q1,1.7,26.82,16.89,1.1,6.7,1.9,7.9,246.2,3413.0,92.0,78.0,14737.0,10342.0,4200.0,107.0,-46.0,-75.0,2.5,0.0,2.5,1.9,63.1,-1.93,282.48,33.9,14960300.0,14305.0,Construction,467.0,5
11698,ACM,18.Q4,0.46,26.07,54.04,1.02,1.9,0.5,4.8,257.9,3356.0,24.0,52.0,14768.0,10517.0,4078.0,-200.0,-60.0,213.0,2.5,0.25,0.6,-1.9,65.03,-8.73,249.92,30.6,15271800.0,14305.0,Construction,467.0,5
11699,ACM,18.Q3,0.84,25.72,38.48,1.28,3.3,0.9,6.1,254.2,-971.0,151.0,84.0,14681.0,10403.0,4093.0,532.0,58.0,-501.0,2.25,0.0,2.5,0.0,73.76,0.0,290.72,29.1,20028600.0,14305.0,Construction,467.0,5
11700,GGG,24.Q3,2.83,14.88,30.38,5.89,20.5,17.2,42.6,18.4,519.0,146.0,122.0,2976.0,462.0,2513.0,179.0,-27.0,-54.0,5.25,-0.25,3.1,0.1,84.0,-1.26,562.01,81.4,14468700.0,14303.0,Industrial Products,468.0,9
11701,GGG,24.Q2,2.89,14.3,26.91,5.54,21.7,18.0,44.2,19.1,553.0,161.0,133.0,2880.0,461.0,2418.0,139.0,-36.0,-59.0,5.5,0.0,3.0,1.4,85.26,3.96,534.01,85.1,18702600.0,14303.0,Industrial Products,468.0,9
11702,GGG,24.Q1,2.9,13.89,31.47,6.73,22.5,18.3,44.5,19.3,492.0,133.0,122.0,2787.0,451.0,2336.0,119.0,-32.0,-2.0,5.5,0.0,1.6,-1.6,81.3,-2.24,521.21,80.2,14965700.0,14303.0,Industrial Products,468.0,9
11703,GGG,23.Q4,2.94,13.18,28.91,6.58,23.8,19.0,45.5,22.4,567.0,170.0,110.0,2722.0,498.0,2224.0,160.0,-39.0,-110.0,5.5,0.0,3.2,-1.2,83.54,-3.18,469.33,85.3,13270500.0,14303.0,Industrial Products,468.0,9
11704,GGG,23.Q3,3.03,12.95,23.56,5.63,25.7,20.2,47.8,22.2,540.0,163.0,133.0,2675.0,486.0,2189.0,209.0,-53.0,-150.0,5.5,0.25,4.4,2.0,86.72,8.92,443.37,74.3,18602500.0,14303.0,Industrial Products,468.0,9
11705,GGG,23.Q2,2.93,12.57,28.74,6.87,26.1,20.0,46.8,27.9,560.0,157.0,134.0,2708.0,591.0,2116.0,191.0,-55.0,-11.0,5.25,2.5,2.4,-0.4,77.8,-2.55,493.28,79.3,16204000.0,14303.0,Industrial Products,468.0,9
11706,GGG,23.Q1,2.83,11.84,25.05,6.17,26.5,19.9,47.0,28.2,530.0,157.0,129.0,2546.0,560.0,1986.0,91.0,-39.0,3.0,2.75,-1.75,2.8,-0.6,80.35,-4.53,385.91,79.3,16320000.0,14303.0,Industrial Products,468.0,9
11707,GGG,22.Q4,2.66,11.04,24.61,6.1,26.0,19.2,46.9,31.1,555.0,153.0,126.0,2439.0,579.0,1860.0,106.0,-54.0,-129.0,4.5,2.0,3.4,0.7,84.88,-12.03,393.28,68.3,15489600.0,14303.0,Industrial Products,468.0,9
11708,GGG,22.Q3,2.62,10.57,22.3,5.67,26.2,18.9,47.8,36.3,546.0,143.0,116.0,2438.0,650.0,1788.0,137.0,-58.0,-76.0,2.5,0.75,2.7,2.4,96.91,-11.17,406.6,69.6,16007000.0,14303.0,Industrial Products,468.0,9
11709,GGG,22.Q3,2.54,10.38,22.77,5.73,26.3,18.5,47.9,36.8,549.0,149.0,117.0,2404.0,647.0,1757.0,104.0,-42.0,-27.0,1.75,1.25,0.3,1.3,108.08,12.49,389.8,69.6,16007000.0,14303.0,Industrial Products,468.0,9
11710,GGG,22.Q2,2.49,9.92,27.7,7.13,27.0,18.6,48.2,37.2,494.0,128.0,101.0,2319.0,629.0,1690.0,31.0,-72.0,-203.0,0.5,0.25,-1.0,-8.4,95.59,15.59,4.09,67.2,10849400.0,14303.0,Industrial Products,468.0,9
11711,GGG,21.Q4,2.52,10.06,31.15,8.02,28.7,19.3,49.7,42.9,540.0,145.0,120.0,2443.0,734.0,1709.0,100.0,-51.0,-29.0,0.25,0.0,7.4,3.9,80.0,10.0,453.42,72.6,14337700.0,14303.0,Industrial Products,468.0,9
11712,GGG,21.Q3,2.49,9.22,28.72,7.97,30.4,20.0,50.2,52.0,487.0,125.0,104.0,2377.0,813.0,1564.0,137.0,-28.0,13.0,0.25,0.0,3.5,-2.9,70.0,4.0,453.08,75.2,14125600.0,14303.0,Industrial Products,468.0,9
11713,GGG,21.Q2,2.56,8.74,28.57,8.58,33.5,21.4,50.0,50.5,507.0,134.0,110.0,2229.0,748.0,1481.0,118.0,-53.0,-44.0,0.25,0.0,6.4,0.8,66.0,6.0,422.6,78.1,15435500.0,14303.0,Industrial Products,468.0,9
11714,GGG,21.Q1,2.1,8.19,33.42,8.78,29.9,18.1,40.5,51.0,454.0,128.0,106.0,2088.0,705.0,1383.0,102.0,-21.0,3.0,0.25,0.0,5.6,1.2,60.0,14.5,383.63,76.8,14042200.0,14303.0,Industrial Products,468.0,9
11715,GGG,20.Q4,1.92,7.66,36.93,9.51,29.4,16.7,35.0,54.9,470.0,132.0,115.0,1988.0,704.0,1284.0,131.0,-26.0,-152.0,0.25,0.0,4.4,-30.8,45.5,2.6,369.85,68.9,15234600.0,14303.0,Industrial Products,468.0,9
11716,GGG,20.Q3,1.74,6.99,33.56,8.65,28.4,15.8,32.9,71.0,439.0,125.0,114.0,1994.0,828.0,1166.0,120.0,-13.0,-116.0,0.25,0.0,35.2,63.9,42.9,12.4,342.57,61.9,13806600.0,14303.0,Industrial Products,468.0,9
11717,GGG,20.Q2,1.57,6.16,28.83,7.6,26.7,15.0,31.8,91.1,367.0,45.0,29.0,1962.0,935.0,1027.0,88.0,-41.0,-71.0,0.25,-1.0,-28.7,-23.2,30.5,-19.77,319.34,53.2,14326800.0,14303.0,Industrial Products,468.0,9
11718,GGG,20.Q1,1.91,6.07,23.15,7.5,33.4,19.1,40.4,91.2,374.0,90.0,73.0,1947.0,929.0,1019.0,54.0,-19.0,200.0,1.25,-0.5,-5.5,-8.3,50.27,-12.98,297.46,44.7,19040100.0,14303.0,Industrial Products,468.0,9
11719,GGG,19.Q4,2.0,6.15,25.31,8.49,36.4,21.1,45.7,65.1,412.0,104.0,85.0,1692.0,667.0,1025.0,119.0,-33.0,-45.0,1.75,-0.5,2.8,-2.0,63.25,1.95,322.41,53.2,19491100.0,14303.0,Industrial Products,468.0,9
11720,GGG,19.Q3,1.94,5.9,22.92,7.75,38.0,21.1,45.4,66.4,401.0,103.0,84.0,1637.0,654.0,984.0,136.0,-45.0,-90.0,2.25,-0.25,4.8,2.4,61.3,-5.4,253.12,45.2,11057600.0,14303.0,Industrial Products,468.0,9
11721,GGG,19.Q2,1.99,5.56,24.48,9.02,41.1,22.2,47.2,77.2,428.0,112.0,88.0,1641.0,715.0,926.0,113.0,-41.0,-12.0,2.5,0.0,2.4,-0.1,66.7,3.6,293.0,48.1,12191500.0,14303.0,Industrial Products,468.0,9
